AREA,AREA_NAME,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
41860,"San Francisco-Oakland-Hayward, CA",31-1132,Orderlies,detailed,450,21,0.182,0.57,21.51,44730,3.1,14.04,16.41,20.17,27.28,30.28,29200,34120,41960,56740,62980,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-1133,Psychiatric Aides,detailed,**,**,**,**,14.87,30930,3.6,12.2,13.15,14.32,15.49,18.25,25370,27350,29790,32230,37960,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-2011,Occupational Therapy Assistants,detailed,160,23.5,0.064,0.21,35.29,73400,6.9,22.31,30.43,36.63,42.55,46.71,46410,63300,76200,88500,97160,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-2012,Occupational Therapy Aides,detailed,40,19.1,0.016,0.3,22.95,47740,7.8,11.01,14.27,25.36,29.01,31.17,22900,29680,52740,60330,64830,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-2021,Physical Therapist Assistants,detailed,810,26.2,0.328,0.5,30.34,63110,9.2,16.2,18.3,32.23,39.36,45.13,33690,38060,67030,81870,93870,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-2022,Physical Therapist Aides,detailed,850,10.8,0.345,1.03,17.08,35520,4.2,11.88,13.29,15.9,18.63,24.57,24720,27650,33080,38740,51100,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9011,Massage Therapists,detailed,2200,20,0.888,1.22,24.31,50560,6.4,12.93,15.28,22.41,32.38,38.26,26890,31770,46600,67360,79590,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9091,Dental Assistants,detailed,6980,8.9,2.822,1.18,24.76,51510,4.3,15.66,18.6,23.5,28.93,33.91,32570,38690,48880,60180,70540,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9092,Medical Assistants,detailed,12320,4.6,4.985,1.03,23.52,48920,2.1,15.3,18.5,23.26,28.75,31.98,31830,38470,48370,59790,66510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9093,Medical Equipment Preparers,detailed,990,13.2,0.4,1.03,29.17,60670,2.8,19.18,23.88,30.05,35.15,38.34,39890,49670,62510,73100,79740,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9094,Medical Transcriptionists,detailed,270,19.1,0.111,0.29,24.07,50060,3.2,14.87,18.41,22.88,29.34,36.18,30930,38290,47600,61030,75250,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9095,Pharmacy Aides,detailed,1030,19.3,0.418,1.65,22.32,46430,7,13.74,15.78,23.06,28.18,30.75,28580,32820,47970,58610,63970,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1160,13.8,0.468,0.71,17.59,36590,4,12.94,15.41,17.2,19.04,23.16,26910,32050,35770,39610,48180,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9097,Phlebotomists,detailed,1110,17.8,0.45,0.52,25.98,54040,3.2,17.52,20.75,25.92,30.82,36.23,36440,43160,53910,64100,75350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",31-9099,"Healthcare Support Workers, All Other",detailed,1690,20.4,0.685,1.08,24.5,50950,3.9,13.72,17.06,24.54,29.46,33.95,28550,35480,51040,61280,70620,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-0000,Protective Service Occupations,major,47550,4,19.236,0.81,32.33,67240,4.9,14.13,17.14,23.47,45.77,63.38,29400,35660,48810,95190,131840,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-1011,First-Line Supervisors of Correctional Officers,detailed,180,11.1,0.074,0.23,51.56,107240,2.3,43.11,47.17,50.62,55.18,60.62,89660,98110,105290,114770,126090,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-1012,First-Line Supervisors of Police and Detectives,detailed,570,7.1,0.229,0.28,86.99,180940,4.4,50.5,71.49,85.46,99.39,#,105050,148700,177760,206720,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,500,19.6,0.201,0.42,80.25,166930,6.5,30.96,58.51,84.19,99.16,#,64400,121700,175100,206250,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1440,10.5,0.581,1.03,29.58,61530,2.8,19.45,22.87,27.26,34.47,40.92,40450,47570,56710,71700,85110,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-2011,Firefighters,detailed,4280,12.6,1.732,0.78,47.44,98680,3.9,27.17,39.71,47.89,58.6,68.08,56520,82600,99620,121890,141600,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-2021,Fire Inspectors and Investigators,detailed,100,22.6,0.04,0.43,57.4,119380,2.5,41.7,46.63,55.68,69.55,80.05,86730,96990,115810,144650,166510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,50,6.2,0.02,1.39,45.87,95410,4.1,26.08,34.13,43.69,58.66,67.18,54240,70980,90880,122020,139740,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-3012,Correctional Officers and Jailers,detailed,1750,20.7,0.709,0.25,38.32,79710,2.9,27.41,31.55,39.05,45.41,48.04,57000,65620,81230,94460,99910,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-3021,Detectives and Criminal Investigators,detailed,700,3.9,0.285,0.4,58.7,122100,1.7,39.12,46.5,59.08,71.75,78.94,81370,96720,122890,149240,164200,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-3031,Fish and Game Wardens,detailed,30,0,0.013,0.28,37.33,77640,2,31.37,33.26,37.73,41.45,41.48,65260,69180,78480,86220,86270,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-3041,Parking Enforcement Workers,detailed,420,2,0.171,3.29,33.33,69320,4.2,25.75,29.28,34.27,37.94,40.16,53570,60900,71280,78920,83540,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-3051,Police and Sheriff's Patrol Officers,detailed,8580,5.7,3.472,0.77,57.33,119260,1.3,38.91,49.75,58.49,67.31,77.76,80940,103470,121650,140010,161750,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9011,Animal Control Workers,detailed,**,**,**,**,24.55,51070,3.1,19.42,20.61,22.57,27.24,32.92,40400,42880,46940,56670,68480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9021,Private Detectives and Investigators,detailed,320,19.2,0.131,0.55,37.57,78150,3.5,20.1,27.02,35.57,47.66,59.14,41810,56210,73980,99120,123010,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,30,8.2,0.013,0.19,21.12,43940,4.2,16.2,17.97,20.79,24.18,27.83,33690,37380,43230,50300,57880,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9032,Security Guards,detailed,21400,5.8,8.655,1.13,18.55,38580,1.5,13.42,15.39,17.83,20.82,24.93,27910,32020,37080,43310,51850,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9091,Crossing Guards and Flaggers,detailed,500,19.2,0.203,0.35,25.19,52400,5.7,16.89,21.4,26.16,29.25,31.38,35130,44520,54410,60830,65260,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1730,9.5,0.698,0.71,15.19,31600,2.1,11.46,12.16,14.03,16.91,21.89,23840,25280,29180,35160,45540,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,3210,13.2,1.297,1.3,23.87,49650,4.3,12.49,16.69,21.86,31.25,38.18,25980,34720,45470,64990,79410,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-0000,Food Preparation and Serving Related Occupations,major,221270,1.2,89.507,0.97,17.19,35750,1.6,11.75,12.93,15.17,18.37,25.42,24440,26880,31550,38210,52870,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-1011,Chefs and Head Cooks,detailed,4620,24.4,1.87,2.14,30.64,63740,12.7,13.39,15.03,30.96,40.74,48.75,27860,31270,64390,84740,101390,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,12480,6.6,5.049,0.73,21.43,44560,2.6,12.82,15.42,19.08,27.41,33.15,26660,32080,39690,57000,68950,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2011,"Cooks, Fast Food",detailed,11440,19.2,4.626,1.29,13.01,27060,1.3,11.31,11.77,12.63,14.17,15.31,23530,24480,26260,29480,31840,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2012,"Cooks, Institution and Cafeteria",detailed,3690,10.1,1.492,0.54,19.57,40710,2.5,13.45,15.32,18.08,22.71,28.74,27980,31870,37610,47240,59770,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2013,"Cooks, Private Household",detailed,50,43.1,0.019,7,22.02,45810,3.3,17.65,20.28,22.26,24.25,25.81,36700,42180,46310,50430,53680,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2014,"Cooks, Restaurant",detailed,29590,9.7,11.969,1.25,18.48,38430,2.5,13.09,14.43,16.88,20.59,27.83,27230,30010,35100,42830,57890,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2015,"Cooks, Short Order",detailed,2160,20.1,0.872,0.84,16.57,34460,3.8,11.61,14.31,16.58,18.59,21.56,24150,29770,34480,38660,44850,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2019,"Cooks, All Other",detailed,690,21.3,0.279,2.12,19.59,40740,2.5,14.37,16.47,18.51,21.45,27.02,29900,34260,38500,44610,56210,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-2021,Food Preparation Workers,detailed,14640,9.6,5.921,1.01,15.3,31820,1.2,12.19,13.3,14.92,16.97,18.75,25350,27660,31020,35300,39000,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-3011,Bartenders,detailed,10480,6,4.238,0.96,17.94,37310,3.5,12.16,13.59,15.58,18.49,27.97,25290,28270,32400,38460,58180,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-3023,Fast Food and Counter Workers,detailed,51020,6.3,20.638,0.76,15.2,31610,1.2,11.66,12.64,14.77,17.12,19.07,24250,26300,30720,35610,39660,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-3031,Waiters and Waitresses,detailed,45000,2.4,18.203,1.04,18.18,37810,4.1,11.55,12.38,14.68,18.33,27.73,24030,25740,30540,38130,57680,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-3041,"Food Servers, Nonrestaurant",detailed,4350,13.8,1.758,0.93,16.92,35200,2.8,11.46,12.19,14.46,20.33,27.85,23840,25350,30080,42290,57930,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,9700,8,3.922,1.21,16.85,35040,3.7,11.51,12.24,15.06,18.6,24.79,23940,25470,31320,38690,51570,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-9021,Dishwashers,detailed,12750,6.4,5.159,1.47,15.23,31680,1.7,11.71,12.72,14.73,16.89,18.87,24360,26460,30630,35130,39250,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,6550,11.5,2.648,0.92,16.6,34520,4.4,11.6,12.74,14.94,19.23,25.65,24140,26500,31080,40000,53360,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,2090,27.1,0.844,1.71,15.02,31250,2.9,11.7,12.57,14.79,17.18,18.61,24340,26150,30770,35740,38710,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,66440,2.2,26.876,0.89,20.16,41940,1.9,13.02,14.98,18.5,24.1,30.15,27090,31150,38490,50120,62710,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,2200,11.3,0.891,0.84,25.74,53550,5.4,14.7,19.52,24.28,31.04,38.41,30570,40610,50510,64550,79900,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,1150,12.6,0.464,0.66,32.98,68600,4.7,22.58,25.77,30.6,38.84,47.83,46960,53590,63650,80780,99480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,32370,3.6,13.095,0.9,18.69,38870,3,12.53,14,16.74,22.3,28.47,26070,29130,34830,46390,59220,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-2012,Maids and Housekeeping Cleaners,detailed,15200,5.5,6.149,0.97,19.92,41430,2.1,13.18,15.16,18.96,24.69,28.77,27410,31530,39440,51340,59840,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-2019,"Building Cleaning Workers, All Other",detailed,50,44.8,0.021,0.17,15.59,32430,12.5,11.34,11.83,13.24,18.66,22.85,23580,24600,27540,38800,47530,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-2021,Pest Control Workers,detailed,1050,8.1,0.426,0.79,22.62,47050,9,14.71,16.79,20.72,27.19,36.41,30600,34910,43100,56560,75730,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-3011,Landscaping and Groundskeeping Workers,detailed,12850,6.5,5.199,0.84,21.12,43940,2.4,15.08,16.73,19.08,23.92,31.07,31360,34800,39690,49750,64620,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,200,48.3,0.081,0.46,37.99,79020,2.9,16.58,24.65,42.51,49.11,55.77,34480,51270,88420,102160,116000,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-3013,Tree Trimmers and Pruners,detailed,740,48.4,0.3,0.93,23.77,49440,2.7,17.69,20.4,22.81,25.42,32.92,36800,42430,47440,52870,68480,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",37-3019,"Grounds Maintenance Workers, All Other",detailed,**,**,**,**,25.99,54060,8.1,16.82,18.91,26.6,32.27,36.17,34990,39330,55330,67130,75240,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-0000,Personal Care and Service Occupations,major,56180,3.5,22.727,1.01,18.92,39350,1.7,11.78,13.1,16.17,21.71,30.5,24500,27240,33620,45160,63450,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-1013,First-Line Supervisors of Gambling Services Workers,detailed,180,19.1,0.072,0.36,25.01,52020,9.2,14.05,16.53,24.33,31.93,39.47,29220,34380,50600,66420,82090,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,4380,9.3,1.77,1.19,26.08,54240,5.4,12.9,17.69,25.96,33.12,39.17,26820,36790,53990,68880,81470,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-2011,Animal Trainers,detailed,260,24.5,0.103,0.92,20.35,42320,3.8,13.83,15.46,18.09,24.06,29.11,28770,32150,37630,50040,60540,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-2021,Animal Caretakers,detailed,3300,14.3,1.335,0.92,16.41,34130,3.1,11.98,13.08,15.11,18.53,22.99,24920,27210,31420,38550,47820,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3011,Gambling Dealers,detailed,1360,19.6,0.55,0.82,12.86,26750,4.6,11.16,11.46,11.95,12.62,16.95,23220,23830,24850,26240,35260,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3012,Gambling and Sports Book Writers and Runners,detailed,130,40.9,0.052,0.76,15.48,32190,23.8,11.21,11.52,12.02,21.01,25.67,23320,23960,25010,43710,53380,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3019,"Gambling Service Workers, All Other",detailed,200,20.3,0.08,1.12,16.95,35260,4,11.75,13.32,15.81,18.26,22.47,24430,27710,32870,37990,46730,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3021,Motion Picture Projectionists,detailed,**,**,**,**,16.51,34350,18.2,11,11.01,15.71,19.11,28.4,22890,22890,32680,39760,59070,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1570,13.5,0.633,0.67,16.12,33520,3.3,11.63,12.51,15.82,18.64,22.09,24190,26020,32910,38760,45940,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3091,Amusement and Recreation Attendants,detailed,6340,10.2,2.565,1.11,14.26,29650,1.3,11.52,12.17,13.73,15.63,18.21,23950,25310,28550,32510,37870,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3092,Costume Attendants,detailed,110,27.2,0.043,0.84,20.64,42930,4.1,14.26,16.79,19.11,23.48,30.88,29670,34930,39740,48830,64240,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,160,13,0.066,0.61,19.73,41030,6.4,13.6,15.24,18.04,23.5,29.9,28290,31690,37510,48870,62190,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,130,40.2,0.053,1.75,17.79,37000,5.5,13.19,16.06,17.73,19.51,22.35,27440,33400,36880,40590,46490,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-4011,Embalmers,detailed,70,38.1,0.029,1.09,27.71,57640,10.7,16.75,20.14,28.17,33.71,39.05,34840,41890,58590,70130,81220,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-4021,Funeral Attendants,detailed,160,39.9,0.065,0.28,18.84,39180,4.4,13.41,14.94,17.79,21.6,24.69,27900,31070,37010,44920,51350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,160,36.5,0.065,0.38,28.87,60050,7.8,17.88,21.81,27.83,34.07,39.26,37190,45350,57880,70870,81650,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-5011,Barbers,detailed,**,**,**,**,25.45,52940,6.3,11.25,11.62,12.22,12.83,77.78,23410,24160,25420,26690,161770,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,4990,15.5,2.017,0.77,17.02,35410,5,11.41,12.04,14.48,19.45,25,23740,25040,30120,40460,52000,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-5092,Manicurists and Pedicurists,detailed,3720,14.5,1.506,1.98,14.18,29490,4.6,11.42,12.04,13.59,15.73,18.22,23760,25040,28260,32710,37900,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-5094,Skincare Specialists,detailed,1700,22.3,0.689,1.79,18.09,37640,9,11.47,12.37,15.18,21.74,28.45,23850,25720,31580,45210,59180,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-6011,Baggage Porters and Bellhops,detailed,890,9.6,0.36,1.33,16.05,33390,1.9,12.2,13.53,15.22,17.99,20.39,25370,28140,31660,37410,42420,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-6012,Concierges,detailed,640,15.1,0.257,0.91,21.18,44060,3.6,13.77,16.36,20.92,25.83,29.82,28650,34040,43510,53720,62030,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-7010,Tour and Travel Guides,detailed,1190,22.8,0.48,1.45,20.38,42380,4,14.64,16.72,19.62,23.39,28.13,30460,34780,40810,48650,58510,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-9011,Childcare Workers,detailed,7500,13.9,3.034,0.79,17.11,35590,2.5,12.28,14.09,16.81,19.12,23.47,25550,29320,34970,39760,48830,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-9031,Exercise Trainers and Group Fitness Instructors,detailed,6890,9.7,2.788,1.26,28.53,59340,4.1,12.44,17.08,28.18,35.75,47.22,25870,35520,58620,74360,98220,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-9032,Recreation Workers,detailed,8150,14.7,3.297,1.35,17.54,36490,3.9,12.34,13.65,16.2,20.2,24.85,25670,28390,33690,42020,51680,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-9041,Residential Advisors,detailed,1040,16.6,0.423,0.58,20.54,42720,6.7,13.73,15.53,18.22,23.07,30.2,28560,32300,37890,47980,62820,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,530,44.7,0.216,0.52,16.86,35060,5.5,12.79,13.99,16.07,18.63,22.95,26610,29110,33420,38740,47740,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-0000,Sales and Related Occupations,major,215620,2,87.222,0.89,27.33,56850,1.9,12.18,14.33,18.97,31.11,53.05,25330,29800,39460,64700,110350,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,13420,6,5.427,0.68,22.59,46980,2.1,14.07,17.07,21.02,26.44,33.5,29260,35500,43720,55000,69680,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,3930,7.4,1.591,0.94,37.3,77590,2.4,21.55,26.32,32.51,40.61,60.05,44830,54740,67630,84470,124910,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-2011,Cashiers,detailed,52380,4.9,21.19,0.87,15.46,32150,1.1,11.69,12.73,14.66,17.55,21.35,24320,26480,30480,36500,44420,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-2012,Gambling Change Persons and Booth Cashiers,detailed,**,**,**,**,15.39,32010,5.6,11.5,12.23,15.07,18.14,20.84,23920,25440,31340,37740,43340,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-2021,Counter and Rental Clerks,detailed,10580,7.6,4.278,1.53,19.38,40320,2.2,11.66,13.15,16.95,22.25,30.03,24250,27360,35260,46280,62470,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-2022,Parts Salespersons,detailed,1940,12.1,0.784,0.45,21.76,45260,5.4,12.53,14.63,19.82,27.91,31.8,26060,30440,41230,58050,66140,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-2031,Retail Salespersons,detailed,47760,5.8,19.319,0.66,16.74,34810,1.8,11.81,12.88,15.07,18.14,23.31,24560,26790,31340,37730,48490,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-3011,Advertising Sales Agents,detailed,**,**,**,**,44.58,92720,12,14.9,23.34,34.86,51,89.34,31000,48540,72500,106080,185820,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-3021,Insurance Sales Agents,detailed,5800,7.5,2.345,0.84,52.87,109960,12.7,17.01,22.33,36.24,69.36,#,35390,46440,75370,144260,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,10660,6.8,4.313,1.45,48.93,101770,7.3,20.38,23.66,31.74,57.75,#,42390,49220,66010,120130,#,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-3041,Travel Agents,detailed,1500,11.3,0.605,1.33,25.73,53520,3.9,15.8,19.2,25.8,30.21,36.23,32870,39940,53670,62840,75370,,,4,0,Cross-industry,1235,,cross-industry
41860,"San Francisco-Oakland-Hayward, CA",41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,27950,13.3,11.304,1.6,39.1,81320,1.6,17.05,22.98,33.45,49.72,70.15,35460,47810,69570,103420,145910,,,4,0,Cross-industry,1235,,cross-industry
