PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,...28,...29,O_GROUP,LOC_QUOTIENT,AREA_TYPE,NAICS,NAICS_TITLE,OWN_CODE,PCT_TOTAL,I_GROUP
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",NA,1270,11.6,0.547,NA,25.03,52060,4,15.49,19.34,25.11,30,35.03,32220,40230,52230,62400,72870,NA,NA,2020,NA,NA,NA,detailed,0.55,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9141,Semiconductor Processing Technicians,NA,450,47.4,0.192,NA,23.37,48600,7,14.86,17.39,22.62,29.11,32.66,30900,36180,47050,60560,67930,NA,NA,2020,NA,NA,NA,detailed,0.86,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9151,Photographic Process Workers and Processing Machine Operators,NA,**,**,**,NA,25.74,53550,6.8,17.03,19.51,24.49,29.61,41.25,35430,40570,50930,61600,85800,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9161,Computer Numerically Controlled Tool Operators,NA,900,19.5,0.386,NA,24.5,50960,2.4,16.12,19,23.79,28.96,34.02,33530,39510,49480,60240,70770,NA,NA,2020,NA,NA,NA,detailed,0.36,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9162,Computer Numerically Controlled Tool Programmers,NA,160,29.3,0.067,NA,40.01,83220,3.3,27.96,33.75,39.85,46.77,51.6,58150,70200,82900,97280,107330,NA,NA,2020,NA,NA,NA,detailed,0.37,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",NA,**,**,**,NA,19.55,40660,3.9,16.3,17.25,18.83,21.08,25.2,33910,35890,39170,43850,52410,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9193,Cooling and Freezing Equipment Operators and Tenders,NA,30,41.4,0.014,NA,21.13,43950,20.3,13.01,13.02,23.76,27.89,29.91,27070,27080,49410,58010,62200,NA,NA,2020,NA,NA,NA,detailed,0.24,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",NA,410,26.8,0.176,NA,23.64,49170,6.7,14.34,17.09,23.61,28.69,31.71,29830,35550,49100,59670,65970,NA,NA,2020,NA,NA,NA,detailed,0.59,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",NA,200,32.4,0.084,NA,20.16,41930,4.9,14.18,15.83,20.49,23.69,26.21,29490,32920,42620,49280,54510,NA,NA,2020,NA,NA,NA,detailed,0.12,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9198,Helpers--Production Workers,NA,1530,12.8,0.655,NA,18.23,37910,2.1,14.07,15.96,17.9,19.89,23.79,29270,33200,37230,41380,49480,NA,NA,2020,NA,NA,NA,detailed,0.38,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",51-9199,"Production Workers, All Other",NA,2190,19.3,0.941,NA,19.61,40790,4.2,13.01,14.18,17.35,22.06,30.06,27050,29490,36090,45890,62530,NA,NA,2020,NA,NA,NA,detailed,0.67,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-0000,Transportation and Material Moving Occupations,NA,169240,5.3,72.611,NA,24.41,50760,2.8,13.18,15.74,19.63,27.93,37.26,27420,32740,40830,58090,77510,NA,NA,2020,NA,NA,NA,major,0.83,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-1041,Aircraft Cargo Handling Supervisors,NA,110,13.7,0.049,NA,30.71,63880,3.6,19.94,22.51,26.3,38.41,47.48,41470,46810,54700,79880,98760,NA,NA,2020,NA,NA,NA,detailed,0.68,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",NA,6070,10.1,2.606,NA,33.83,70370,4,18.32,23.24,30.49,41.73,56.39,38100,48340,63420,86790,117290,NA,NA,2020,NA,NA,NA,detailed,0.76,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2011,"Airline Pilots, Copilots, and Flight Engineers",NA,3290,10.8,1.411,NA,*,252430,12.6,*,*,*,*,*,111750,192350,#,#,#,TRUE,NA,2020,NA,NA,NA,detailed,2.35,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2012,Commercial Pilots,NA,340,17.4,0.147,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,NA,2020,NA,NA,NA,detailed,0.55,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2021,Air Traffic Controllers,NA,410,0,0.175,NA,71.64,149020,3.1,39.8,57.09,78.53,90.37,94.85,82790,118740,163340,187970,197300,NA,NA,2020,NA,NA,NA,detailed,1.09,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2022,Airfield Operations Specialists,NA,70,9.5,0.029,NA,36.38,75680,6.3,17.65,25.78,34.47,41.71,58.94,36720,53620,71700,86750,122590,NA,NA,2020,NA,NA,NA,detailed,0.38,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-2031,Flight Attendants,NA,6600,8.9,2.832,NA,*,55100,4,*,*,*,*,*,29220,39790,57680,64610,76880,TRUE,NA,2020,NA,NA,NA,detailed,3.39,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",NA,**,**,**,NA,15.47,32170,6.6,13.31,13.86,14.79,15.74,17.37,27670,28830,30760,32730,36130,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3031,Driver/Sales Workers,NA,5660,18.6,2.427,NA,18.18,37800,4.1,13.01,13.02,14.78,22.54,29.38,27070,27080,30740,46880,61110,NA,NA,2020,NA,NA,NA,detailed,0.8,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3032,Heavy and Tractor-Trailer Truck Drivers,NA,13050,6.1,5.599,NA,27.78,57790,3.2,15.85,21.05,27.72,34.15,40.49,32970,43770,57650,71030,84220,NA,NA,2020,NA,NA,NA,detailed,0.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3033,Light Truck Drivers,NA,16790,8.5,7.204,NA,25.2,52420,2.9,16.26,18.7,23.48,32.72,38.07,33810,38890,48830,68050,79190,NA,NA,2020,NA,NA,NA,detailed,1.08,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3052,"Bus Drivers, Transit and Intercity",NA,8570,36.7,3.677,NA,29.71,61810,2.9,20.47,25.48,29.88,34.83,39.44,42570,53000,62140,72450,82040,NA,NA,2020,NA,NA,NA,detailed,3.14,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",NA,14330,45.2,6.15,NA,18,37440,7.3,13.01,13.44,15.46,19.65,26.75,27070,27960,32160,40880,55640,NA,NA,2020,NA,NA,NA,detailed,1.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-3099,"Motor Vehicle Operators, All Other",NA,**,**,**,NA,28.42,59120,2.3,14.01,25.7,29.13,32.69,38.12,29130,53460,60580,68000,79300,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-4041,Subway and Streetcar Operators,NA,**,**,**,NA,28.09,58430,3.5,22.39,25.09,28.4,31.13,32.77,46560,52180,59080,64750,68160,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5011,Sailors and Marine Oilers,NA,350,26.5,0.149,NA,25.23,52470,5.3,14.78,18.35,23.41,33.47,38.6,30740,38180,48690,69620,80280,NA,NA,2020,NA,NA,NA,detailed,0.81,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5021,"Captains, Mates, and Pilots of Water Vessels",NA,470,26.8,0.202,NA,52.19,108560,6.8,29.15,39.4,48.58,60.81,93.26,60640,81950,101040,126490,193980,NA,NA,2020,NA,NA,NA,detailed,1.02,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-5031,Ship Engineers,NA,30,32,0.013,NA,48.16,100170,5.5,37.2,41.78,45.68,49.68,68.02,77380,86910,95010,103340,141480,NA,NA,2020,NA,NA,NA,detailed,0.25,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6021,Parking Attendants,NA,3170,22.2,1.36,NA,16.99,35330,4.3,13.02,13.7,15.2,18.9,25.1,27080,28490,31610,39310,52210,NA,NA,2020,NA,NA,NA,detailed,1.53,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6031,Automotive and Watercraft Service Attendants,NA,**,**,**,NA,15.9,33070,3.7,13.45,14.08,15.14,17.29,19.48,27970,29290,31500,35950,40530,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6041,Traffic Technicians,NA,**,**,**,NA,42.54,88490,3.7,24.56,35.55,43.64,50.24,54.67,51080,73930,90760,104500,113720,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6051,Transportation Inspectors,NA,610,33.7,0.262,NA,47.12,98000,4.1,23.04,30.18,49.98,59.08,66.67,47930,62780,103950,122880,138670,NA,NA,2020,NA,NA,NA,detailed,1.33,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6061,Passenger Attendants,NA,**,**,**,NA,15.28,31780,2.9,13.01,13.02,13.71,17.37,19.39,27070,27070,28520,36130,40340,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",NA,740,5.6,0.319,NA,26.27,54640,3.4,14.36,16.67,23.34,36.54,39.94,29860,34680,48540,76010,83080,NA,NA,2020,NA,NA,NA,detailed,1.33,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7011,Conveyor Operators and Tenders,NA,220,41.5,0.094,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2020,NA,NA,NA,detailed,0.57,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7021,Crane and Tower Operators,NA,350,44.6,0.15,NA,38.83,80780,13.1,21.54,23.63,37.98,53.6,63.12,44790,49140,78990,111490,131290,NA,NA,2020,NA,NA,NA,detailed,0.47,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7041,Hoist and Winch Operators,NA,90,30.7,0.04,NA,38.68,80450,10,21.18,33.58,42.2,47.26,50.23,44050,69850,87770,98290,104480,NA,NA,2020,NA,NA,NA,detailed,1.24,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7051,Industrial Truck and Tractor Operators,NA,5620,21.2,2.412,NA,22.52,46840,3.2,15.06,17.78,21.98,26.46,31.37,31330,36980,45730,55030,65260,NA,NA,2020,NA,NA,NA,detailed,0.52,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7061,Cleaners of Vehicles and Equipment,NA,6250,9.3,2.68,NA,17.19,35750,1.7,13.02,14.36,16.65,18.96,21.75,27080,29870,34620,39440,45230,NA,NA,2020,NA,NA,NA,detailed,1.09,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",NA,35720,6.3,15.327,NA,20.1,41820,1.5,13.98,16.4,18.84,22.94,28.62,29080,34110,39180,47720,59520,NA,NA,2020,NA,NA,NA,detailed,0.76,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7063,Machine Feeders and Offbearers,NA,420,41.7,0.181,NA,22.85,47520,7,14.04,18.29,23.4,28.08,30.74,29190,38040,48680,58420,63930,NA,NA,2020,NA,NA,NA,detailed,0.39,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7064,"Packers and Packagers, Hand",NA,7330,9.7,3.144,NA,17.24,35850,2.6,13.01,13.34,16.29,19.02,24.37,27070,27750,33880,39570,50680,NA,NA,2020,NA,NA,NA,detailed,0.73,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7065,Stockers and Order Fillers,NA,26460,6,11.351,NA,18.28,38020,1.7,13.02,14.33,16.87,19.89,25.72,27080,29810,35090,41360,53500,NA,NA,2020,NA,NA,NA,detailed,0.71,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7072,"Pump Operators, Except Wellhead Pumpers",NA,50,25.9,0.021,NA,27.27,56710,14.6,17.16,19.27,23.38,30.36,48.94,35700,40080,48630,63140,101800,NA,NA,2020,NA,NA,NA,detailed,0.27,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7081,Refuse and Recyclable Material Collectors,NA,2330,10.4,1.001,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2020,NA,NA,NA,detailed,1.15,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7121,"Tank Car, Truck, and Ship Loaders",NA,**,**,**,NA,29.89,62180,4.5,15.64,22.18,33.48,37.36,39.69,32540,46130,69630,77700,82550,NA,NA,2020,NA,NA,NA,detailed,**,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",53-7199,"Material Moving Workers, All Other",NA,900,15.8,0.387,NA,15.9,33080,2.4,13.01,13.03,14.83,17.3,19.88,27070,27090,30850,35990,41340,NA,NA,2020,NA,NA,NA,detailed,2.05,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",00-0000,All Occupations,NA,2242190,0,1000,NA,41.63,86590,0.5,16.97,20.4,29.81,55.33,79.63,35290,42430,62000,115090,165620,NA,NA,2021,NA,NA,NA,total,1,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-00,Management Occupations,NA,218400,1.3,97.406,NA,80.19,166780,0.6,34.24,48.04,75.87,#,#,71230,99930,157810,#,#,NA,NA,2021,NA,NA,NA,major,1.54,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",11-1011,Chief Executives,NA,5350,6.5,2.388,NA,124.05,258010,2.3,47.78,70.88,#,#,#,99370,147440,#,#,#,NA,NA,2021,NA,NA,NA,detailed,1.68,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",11-1021,General and Operations Managers,NA,45190,3.2,20.154,NA,73.32,152510,1.2,29.42,44.27,61.36,98.43,#,61200,92080,127630,204730,#,NA,NA,2021,NA,NA,NA,detailed,0.95,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",11-1031,Legislators,NA,260,8.4,0.115,NA,*,78330,7.3,*,*,*,*,*,29120,42950,60360,97240,129460,TRUE,NA,2021,NA,NA,NA,detailed,0.36,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-11,Advertising and Promotions Managers,NA,900,15.3,0.401,NA,76.75,159650,4.2,45.93,58.58,72.72,79.41,#,95540,121850,151260,165180,#,NA,NA,2021,NA,NA,NA,detailed,2.51,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-21,Marketing Managers,NA,11640,2.8,5.193,NA,95.61,198870,1.4,55.24,73.23,92.98,#,#,114890,152310,193390,#,#,NA,NA,2021,NA,NA,NA,detailed,2.63,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-22,Sales Managers,NA,15980,3.1,7.129,NA,82.92,172470,1.2,36.36,54.69,77.84,#,#,75630,113760,161910,#,#,NA,NA,2021,NA,NA,NA,detailed,2.21,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-32,Public Relations Managers,NA,1820,12.8,0.811,NA,74.82,155630,2.9,37.83,52.06,63.47,95.69,#,78690,108280,132020,199030,#,NA,NA,2021,NA,NA,NA,detailed,1.91,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-33,Fundraising Managers,NA,570,11,0.253,NA,72.09,149940,3.5,37.53,47.41,63.12,91.1,#,78060,98610,131290,189480,#,NA,NA,2021,NA,NA,NA,detailed,1.54,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-12,Administrative Services Managers,NA,5130,5.5,2.287,NA,64.22,133570,1.9,33.79,42.93,57.71,80.51,#,70290,89290,120040,167450,#,NA,NA,2021,NA,NA,NA,detailed,1.43,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-13,Facilities Managers,NA,2410,4.9,1.077,NA,59.58,123920,2,33.07,38.69,56.16,75.82,95.9,68790,80480,116820,157710,199460,NA,NA,2021,NA,NA,NA,detailed,1.5,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-21,Computer and Information Systems Managers,NA,25690,3.5,11.459,NA,101.67,211470,1,60.69,77.87,98.71,#,#,126230,161970,205310,#,#,NA,NA,2021,NA,NA,NA,detailed,3.33,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-31,Financial Managers,NA,20350,2.4,9.077,NA,90.82,188900,0.9,47.9,61.45,80.51,#,#,99630,127810,167450,#,#,NA,NA,2021,NA,NA,NA,detailed,1.88,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-51,Industrial Production Managers,NA,3690,3.6,1.645,NA,74.83,155640,1.6,41.12,49.38,72.78,94.14,#,85520,102720,151370,195810,#,NA,NA,2021,NA,NA,NA,detailed,1.21,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-61,Purchasing Managers,NA,1310,4.3,0.584,NA,77.86,161960,1.7,47.79,56.3,73.03,94.19,#,99410,117090,151890,195910,#,NA,NA,2021,NA,NA,NA,detailed,1.19,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-71,"Transportation, Storage, and Distribution Managers",NA,3260,3.5,1.456,NA,61.06,127000,1.2,34.84,44.58,57.12,73.03,93.88,72480,92730,118810,151900,195260,NA,NA,2021,NA,NA,NA,detailed,1.42,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-11,Compensation and Benefits Managers,NA,440,8,0.197,NA,79.97,166330,2.4,46.01,58.03,76.66,94.73,#,95690,120700,159450,197030,#,NA,NA,2021,NA,NA,NA,detailed,1.81,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-21,Human Resources Managers,NA,5190,3,2.315,NA,84.33,175410,1.4,46.01,60.9,78.52,#,#,95700,126670,163320,#,#,NA,NA,2021,NA,NA,NA,detailed,1.96,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-31,Training and Development Managers,NA,1240,5.2,0.551,NA,80.01,166410,2.2,45.86,57.83,75.26,97.87,#,95400,120290,156540,203560,#,NA,NA,2021,NA,NA,NA,detailed,2.17,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-13,"Farmers, Ranchers, and Other Agricultural Managers",NA,50,25.9,0.024,NA,48.19,100220,6,17.74,25.33,40.43,56.24,82.77,36900,52690,84100,116990,172150,NA,NA,2021,NA,NA,NA,detailed,0.64,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-21,Construction Managers,NA,5770,7.2,2.575,NA,67.26,139900,3.6,36.49,47.91,60.89,78.33,#,75900,99640,126660,162930,#,NA,NA,2021,NA,NA,NA,detailed,1.27,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-31,"Education and Childcare Administrators, Preschool and Daycare",NA,1680,17.7,0.751,NA,30.9,64270,6.7,22.23,26.28,28.78,29.32,42.32,46230,54660,59850,60980,88030,NA,NA,2021,NA,NA,NA,detailed,1.88,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-32,"Education Administrators, Kindergarten through Secondary",NA,2780,3.6,1.241,NA,*,131500,2.5,*,*,*,*,*,78420,100590,128300,156810,194980,TRUE,NA,2021,NA,NA,NA,detailed,0.64,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-33,"Education Administrators, Postsecondary",NA,1750,2.7,0.779,NA,68.15,141740,0.5,36.49,46.12,60.13,80.51,98.96,75910,95930,125080,167450,205840,NA,NA,2021,NA,NA,NA,detailed,0.7,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-39,"Education Administrators, All Other",NA,2250,4.7,1.003,NA,52.81,109850,1.7,28.95,36.01,47.81,62.65,80.51,60210,74900,99450,130310,167450,NA,NA,2021,NA,NA,NA,detailed,2.83,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-41,Architectural and Engineering Managers,NA,5930,5.6,2.643,NA,99.06,206050,1.9,62.19,78.22,95.89,#,#,129360,162690,199460,#,#,NA,NA,2021,NA,NA,NA,detailed,1.99,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-51,Food Service Managers,NA,4510,12.6,2.013,NA,34,70730,3.9,21.53,28.34,33.44,37.13,47.35,44790,58940,69560,77240,98500,NA,NA,2021,NA,NA,NA,detailed,1.35,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-72,"Entertainment and Recreation Managers, Except Gambling",NA,680,18.3,0.305,NA,36.89,76730,8.6,17.63,22.51,31.28,44.16,61.8,36660,46820,65070,91850,128540,NA,NA,2021,NA,NA,NA,detailed,2.42,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-81,Lodging Managers,NA,460,9.7,0.204,NA,41,85280,6.9,17.64,28.55,35.55,47.34,59.47,36700,59380,73950,98460,123700,NA,NA,2021,NA,NA,NA,detailed,0.8,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-11,Medical and Health Services Managers,NA,7970,3,3.556,NA,72.24,150250,1.7,35.77,45.92,73.07,97.48,#,74400,95510,151980,202760,#,NA,NA,2021,NA,NA,NA,detailed,1.15,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-21,Natural Sciences Managers,NA,4100,6.3,1.829,NA,104.21,216750,2.1,57.41,77.87,99.96,#,#,119410,161960,207920,#,#,NA,NA,2021,NA,NA,NA,detailed,3.45,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-31,Postmasters and Mail Superintendents,NA,70,0,0.03,NA,42.82,89070,0,32.85,38.67,42.4,46.97,49.7,68330,80420,88180,97690,103380,NA,NA,2021,NA,NA,NA,detailed,0.34,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-41,"Property, Real Estate, and Community Association Managers",NA,7240,9.5,3.227,NA,39.48,82120,5.4,17.85,20.58,33.25,45.42,74.26,37130,42810,69160,94480,154450,NA,NA,2021,NA,NA,NA,detailed,1.94,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-51,Social and Community Service Managers,NA,3660,3.2,1.633,NA,43.97,91450,1.7,27.21,31.46,37.13,54.03,69.18,56590,65440,77240,112380,143890,NA,NA,2021,NA,NA,NA,detailed,1.47,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-61,Emergency Management Directors,NA,70,6.1,0.033,NA,68.27,142000,2.8,47.58,57.42,62.46,78.91,91.6,98970,119430,129930,164130,190520,NA,NA,2021,NA,NA,NA,detailed,0.45,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-71,Funeral Home Managers,NA,80,15.2,0.033,NA,44.02,91560,6.4,27.73,29.06,44.12,46.26,60.24,57680,60450,91770,96220,125290,NA,NA,2021,NA,NA,NA,detailed,0.37,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-79,"Personal Service Managers, All Other",NA,210,38.5,0.094,NA,31.88,66320,16.8,16.73,16.74,27.03,40.09,56.01,34800,34810,56220,83400,116500,NA,NA,2021,NA,NA,NA,detailed,1.8,4,0,Cross-industry,1235,NA,cross-industry
CA,41860,"San Francisco-Oakland-Hayward, CA",Nov-99,"Managers, All Other",NA,18670,2.6,8.328,NA,88.21,183480,1.2,45.92,61.26,80.51,#,#,95510,127410,167450,#,#,NA,NA,2021,NA,NA,NA,detailed,2.36,4,0,Cross-industry,1235,NA,cross-industry
