AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,700,23.3,1.012,0.38,NA,19.54,40650,2.2,15.02,16.71,19.03,22.12,24.78,31230,34750,39580,46010,51550,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,70,21.3,0.105,0.06,NA,17.96,37350,8.2,14.62,15.02,15.69,18.79,24.45,30410,31240,32640,39070,50850,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,5150,12.8,7.501,0.29,NA,18.11,37680,4,14.38,14.82,15.61,18.49,24.58,29910,30820,32470,38450,51130,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,940,11.3,1.366,1.73,NA,39.13,81390,13.7,20.21,22.42,27.31,40.05,76.6,42050,46620,56800,83310,159320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,470,13.6,0.691,0.23,NA,48.94,101790,12,16.76,21.01,37.73,65.5,99.75,34860,43710,78470,136230,207490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1430,10.7,2.083,0.66,NA,54.56,113480,9.4,20.95,24.9,38.38,72.44,#,43580,51800,79830,150680,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,300,22.4,0.429,1.08,NA,26.19,54470,7.6,15.18,18.62,24.71,32.14,39.42,31570,38730,51390,66850,82000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,2840,9.3,4.133,0.59,NA,37.79,78600,5.5,17.02,22.46,32.93,44.2,61.74,35410,46710,68490,91940,128410,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,660,25.9,0.954,0.46,NA,43.62,90720,6,22.09,27.43,37.08,58.24,75.78,45950,57050,77130,121150,157610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1170,9.5,1.697,0.18,NA,34.59,71950,5.8,15.63,20.86,27.8,44.64,58.29,32510,43390,57830,92850,121250,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,190,42.2,0.278,0.55,NA,22.92,47670,19.4,14.53,15.6,17.91,22.77,45.88,30230,32450,37250,47370,95440,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,**,**,**,**,NA,54.11,112550,8.6,15.89,34.81,54.93,61.77,88.39,33060,72400,114260,128490,183850,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,910,34.6,1.323,1.09,NA,30.97,64420,9.9,17.14,18.84,23.79,43.54,55.94,35660,39200,49490,90570,116350,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,720,45.6,1.045,2.28,NA,65.85,136960,3.3,39.59,57.93,70.88,78.1,82.48,82350,120500,147440,162460,171570,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,120,25.5,0.175,0.16,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,69390,2.1,100.983,0.76,NA,26.87,55900,1.2,15.27,18.85,24.65,31.95,41.4,31770,39210,51270,66460,86120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4150,5.1,6.037,0.59,NA,40.03,83260,1.7,24.45,29.73,37.48,47.81,59.85,50850,61830,77960,99450,124490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,170,6.7,0.242,0.57,NA,22.54,46880,4,16.11,18.86,21.52,23.88,29.13,33510,39220,44760,49660,60590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,**,**,**,**,NA,22,45770,2.5,16.63,18.42,21.67,25.18,29.38,34580,38310,45070,52370,61120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,270,18.3,0.395,0.25,NA,33.92,70560,3,22.21,27.04,34.92,40.22,45.88,46190,56230,72630,83660,95430,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,840,12.9,1.226,0.38,NA,30.76,63980,4.1,19.66,23.94,29.86,36.93,43.81,40900,49790,62100,76820,91130,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,2700,8.6,3.928,0.38,NA,27.86,57950,1.3,18.96,22.52,27.52,32.78,38.02,39440,46840,57240,68190,79090,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,330,5.4,0.474,0.49,NA,30.79,64050,2.5,20.78,24.36,30.33,36.07,42.81,43230,50680,63090,75020,89050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,350,9.2,0.503,1.15,NA,29.1,60520,5,18.88,23.19,28.02,33.2,42.6,39280,48230,58290,69060,88600,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,840,8.1,1.218,0.4,NA,18.3,38060,2.4,15.48,16.41,17.88,19.37,22.72,32200,34130,37200,40290,47250,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,80,36.6,0.112,0.51,NA,25.8,53670,6.2,16.78,21.97,27.38,29.78,31.3,34910,45690,56940,61950,65100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,130,23.3,0.185,0.57,NA,31.23,64960,3.8,17.62,23.46,29.26,36.98,48.44,36650,48790,60860,76910,100760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,40,23.1,0.051,1.16,NA,28.53,59340,11.3,16.32,19.07,29.24,34.26,44.56,33950,39670,60810,71250,92670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,7000,8.6,10.191,0.5,NA,22.84,47510,1.9,14.86,16.52,21.25,27.14,33.39,30900,34360,44190,56450,69450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,630,3.4,0.917,0.92,NA,32.65,67920,3.6,24.56,27.84,32.51,36.68,41.92,51080,57910,67630,76300,87180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,300,16.7,0.437,0.66,NA,24.65,51270,3.3,15.19,17.56,23.3,29.35,34.8,31600,36510,48470,61060,72370,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1200,23.6,1.753,1.1,NA,20.04,41690,3,14.58,15.31,20.61,23.44,25.25,30330,31840,42860,48750,52520,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,550,12.5,0.795,0.64,NA,24.06,50050,4.6,15.01,16.62,22.32,28.15,36.29,31230,34570,46420,58550,75480,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,310,2,0.454,0.75,NA,21.49,44710,2.3,15.18,17.35,20.91,24.13,28.9,31570,36090,43490,50200,60120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,**,**,**,**,NA,21.19,44080,4.7,14.24,14.25,14.76,27.57,32.37,29620,29630,30700,57350,67330,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,70,45.2,0.095,0.29,NA,25.4,52840,3.5,20.62,21.66,23.39,25.12,32.34,42880,45040,48650,52260,67260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,60,32.5,0.091,0.11,NA,21.05,43790,8.1,15.26,17.02,20.04,24.61,29.46,31730,35400,41690,51190,61280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,590,7,0.857,1.1,NA,27.56,57320,1.9,20.69,23.2,27.06,31.1,35.95,43040,48260,56280,64680,74770,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,3580,9.1,5.21,0.75,NA,20.79,43240,2.5,14.62,15.28,19.09,24.24,30.53,30410,31790,39710,50420,63510,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,370,43.7,0.538,0.68,NA,19.25,40050,6.7,14.44,15.06,17.16,21.58,29.03,30030,31330,35700,44890,60370,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,1850,1.2,2.692,2.52,NA,29.61,61590,3,21.05,24.56,29.58,33.68,37.8,43790,51080,61520,70060,78630,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,80,20,0.118,0.18,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,460,7.6,0.664,0.49,NA,26.52,55160,8.5,14.99,17.61,24.59,35.6,42.09,31180,36620,51140,74040,87540,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,230,0,0.341,0.54,NA,23.21,48270,*,18.15,18.16,21.28,30.28,30.89,37760,37760,44250,62990,64260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,1020,0,1.489,0.62,NA,25.6,53240,*,17.79,19.24,26.11,31.27,31.27,37010,40020,54300,65030,65040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,540,0,0.789,1.04,NA,26.13,54340,*,17.02,20.67,29.62,30.28,30.29,35390,43000,61610,62990,63000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,500,27.6,0.722,0.28,NA,27.26,56700,2.4,18.17,21.69,25.2,30.9,40.11,37800,45120,52410,64270,83430,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,480,13.8,0.695,0.13,NA,25.69,53440,3.7,16.81,22.39,26.28,29.29,31.93,34970,46560,54670,60910,66420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,**,**,**,**,NA,17.1,35560,4.6,14.25,14.47,15.11,17.71,23.12,29630,30100,31420,36840,48100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5540,5.4,8.058,2.23,NA,36.11,75110,1.6,23.53,28.79,35.22,41.49,50.01,48950,59880,73260,86290,104020,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,2920,10.3,4.246,3.67,NA,42.11,87600,1.8,26.31,36.07,44.21,49.24,53.32,54730,75020,91950,102420,110900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,1230,11.7,1.791,0.42,NA,22.65,47110,2.1,16.25,18.07,21.35,25.04,30.73,33810,37580,44400,52080,63930,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14100,3.7,20.522,1.54,NA,24.14,50210,2.1,14.94,17.96,23.36,29.08,34.52,31070,37350,48580,60490,71800,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,350,24.2,0.512,0.47,NA,20.83,43320,4.6,15.59,17.02,19.23,24.57,29.1,32430,35400,40010,51100,60520,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,190,43.8,0.275,0.89,NA,27.13,56440,4,20.15,21.97,25.78,30.41,37.39,41900,45700,53630,63260,77780,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,**,**,**,**,NA,28.12,58500,2.3,20.16,22.7,27.19,33.43,38.51,41940,47220,56560,69530,80100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,630,16.4,0.918,1.61,NA,22.78,47390,2.6,15.2,18.13,22.66,26.43,30.41,31610,37710,47140,54970,63260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,10690,4.2,15.563,0.78,NA,22.93,47690,1.4,14.85,16.77,21.28,27,33.5,30880,34890,44270,56150,69680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,380,18.9,0.55,1.88,NA,20.1,41820,5.4,14.84,16.07,18.55,22.97,28.83,30870,33420,38580,47780,59970,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,80,15.4,0.123,2.58,NA,26.9,55960,3.4,19.81,22.18,25.54,30.89,37.58,41200,46140,53120,64250,78170,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,**,**,**,**,NA,29.61,61580,4.5,22.71,26.44,29.37,32.34,37.52,47240,55000,61090,67270,78040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,1690,3.9,2.457,1.95,NA,28.22,58690,3.3,16.45,18.26,23.4,32.81,50.03,34220,37990,48670,68240,104070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,260,32.4,0.385,0.11,NA,23.37,48620,8.9,14.16,15.41,22.3,29.05,32.46,29450,32040,46380,60420,67510,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,50,37.8,0.073,0.03,NA,21.37,44450,7.9,14.85,17.71,21.57,23.91,25.28,30880,36840,44860,49720,52590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,12360,4.3,17.991,0.42,NA,30.09,62580,1.9,16.49,20.32,27.81,37.66,47.92,34300,42270,57850,78320,99680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1620,8.7,2.357,0.53,NA,46.12,95920,2.4,31.31,36.21,44.17,54.62,66.59,65120,75320,91880,113610,138500,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,70,20.2,0.099,0.23,NA,33.31,69280,4.1,27.47,30.24,34.26,36.03,39.63,57140,62910,71260,74950,82430,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,30,36.8,0.048,0.56,NA,28.73,59760,6.6,19.44,23.2,28.38,33.82,39.3,40440,48260,59020,70350,81750,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,1160,11.1,1.682,0.33,NA,28.03,58300,1.5,20.27,23.49,27.86,32.21,37.82,42160,48860,57950,66990,78680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,60,29.9,0.089,0.33,NA,18.01,37470,3.1,15,16.25,17.75,19.25,21.95,31190,33800,36920,40040,45660,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,470,27.5,0.683,0.49,NA,24.7,51380,3.2,17.17,20.56,24.63,28.61,31.49,35720,42770,51220,59500,65510,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,2810,11.2,4.083,0.58,NA,20.45,42530,2.7,14.97,16.54,19.21,23.14,27.07,31140,34390,39970,48120,56300,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,100,32.1,0.145,0.45,NA,26.49,55100,6.6,20.18,22.82,26.31,29.97,32.87,41970,47460,54720,62340,68380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,510,14.7,0.741,0.26,NA,29.95,62290,2.7,20.43,25.61,29.49,35.16,38.46,42490,53270,61340,73130,80000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,**,**,**,**,NA,25.46,52960,2.9,15.7,18.97,25.2,29.56,33.62,32650,39460,52410,61490,69920,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,1270,12.4,1.844,0.39,NA,38,79030,2.7,23.78,30.53,40.6,46.32,50.1,49470,63500,84450,96350,104210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,510,39.9,0.747,1.99,NA,25.7,53450,2.9,16.42,19.73,25.48,30.12,34.04,34160,41030,53000,62660,70800,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,70,18.5,0.107,0.45,NA,28.66,59600,7.2,16.86,20.15,29.97,35.86,38.96,35060,41900,62340,74580,81040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,30,25.3,0.046,0.23,NA,26.91,55970,10.3,16.94,19.99,25.84,34.26,34.56,35240,41570,53740,71270,71890,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,270,14.2,0.392,0.25,NA,27.77,57760,4.1,18.16,21.65,27.94,33.71,37.15,37770,45030,58110,70120,77270,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1000,21.5,1.454,0.48,NA,35.24,73300,2.2,19.41,28.04,35.23,44.45,49.67,40370,58320,73280,92450,103300,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,**,**,**,**,NA,27.89,58010,8,17.07,19.36,29.35,34.63,38.55,35510,40260,61060,72030,80180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,340,45.3,0.488,3.64,NA,25.75,53560,4.6,19.11,22.36,26.46,29.34,31.1,39760,46510,55040,61020,64690,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,**,**,**,**,NA,24.54,51050,14.1,16.61,18.22,24.04,29.65,32.51,34550,37900,50010,61670,67610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,260,44.5,0.382,0.41,NA,34.22,71180,4.4,22.52,27.83,33.72,41.16,48.05,46850,57890,70140,85600,99940,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,110,23,0.166,0.32,NA,30.96,64390,3.5,19.38,26.39,31.17,36.42,40.26,40300,54890,64840,75750,83740,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,120,38.6,0.176,0.79,NA,19.77,41120,4.1,15.63,16.91,19.05,22.21,24.32,32500,35180,39620,46190,50580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,280,16.9,0.406,0.76,NA,19.49,40550,3.3,14.53,15.42,18.21,22.48,26.95,30220,32080,37870,46770,56050,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,350,17.1,0.509,0.62,NA,41.92,87190,3.9,27.69,33.19,41.66,49.92,58.88,57590,69040,86650,103830,122470,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,170,14.5,0.252,0.8,NA,20.86,43390,5.4,16.21,17.23,18.94,22.83,29.15,33720,35840,39390,47490,60620,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,**,**,**,**,NA,29.16,60660,5.7,25.23,26.51,28.49,30.47,31.66,52470,55140,59260,63390,65860,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,60,27.5,0.091,0.31,NA,23.44,48750,5,15.33,17.99,25.1,28.78,30.9,31890,37420,52210,59860,64280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,8900,5.3,12.945,0.33,NA,29.19,60720,2.6,15.63,20.04,27.81,36.65,45.68,32510,41680,57840,76230,95020,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,540,5.3,0.779,0.23,NA,39.5,82160,2.1,25.16,32.29,39.78,46.38,52.78,52330,67170,82740,96470,109770,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,70,34.6,0.108,0.16,NA,31.69,65920,15.2,17.76,21.19,23.38,25.58,72.34,36940,44070,48630,53210,150460,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,470,40.8,0.679,0.5,NA,41.95,87260,5.8,25.79,34.25,44.55,48.89,51.77,53640,71240,92660,101690,107680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,140,8.7,0.208,0.53,NA,44.22,91980,5.3,33.48,36.04,40.83,54.39,54.4,69650,74960,84920,113130,113150,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,100,29,0.142,0.29,NA,33.49,69670,9.2,17.68,25.79,31.24,44.01,49.71,36770,53640,64980,91550,103400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,40,49.9,0.064,0.07,NA,23.61,49120,5.1,15.04,17.3,21.78,29.87,35.6,31280,35980,45290,62130,74040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,460,31.5,0.674,0.15,NA,31.08,64640,3.5,16.3,19.07,31.45,36.78,54.78,33890,39670,65420,76500,113940,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,60,26.4,0.082,0.05,NA,28.63,59540,8.4,17.39,19.83,28.11,36.51,40.33,36170,41250,58480,75940,83880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,90,12.3,0.135,0.13,NA,31.49,65500,2.2,25.24,27.89,31.25,36,38.98,52500,58020,65000,74880,81070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,90,39.1,0.126,1.56,NA,17.24,35860,3.6,14.3,15.48,17.22,18.89,19.95,29740,32190,35820,39300,41490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,**,**,**,**,NA,16.15,33590,5.7,14.29,14.3,14.66,15.71,20.48,29730,29740,30500,32680,42600,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,**,**,**,**,NA,40.15,83510,5.4,32.81,35.49,39.93,45.13,49.94,68240,73820,83060,93880,103880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,290,14.9,0.426,0.17,NA,35.32,73460,2.4,25.78,30.47,34.8,39.95,46.31,53630,63380,72380,83100,96330,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,230,20.5,0.328,0.12,NA,33.46,69590,5.8,17.94,31.97,35.33,38.8,41.19,37310,66500,73500,80690,85680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,40,23.7,0.052,0.11,NA,29.64,61640,5.2,19.27,23.2,28.97,36.25,41.15,40080,48250,60260,75400,85600,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,210,35.5,0.312,0.38,NA,27.14,56440,2.7,16.97,19.42,25.6,34.27,39.37,35290,40390,53250,71270,81880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,440,23.2,0.637,0.72,NA,36.77,76490,7.1,21.17,30.04,38.79,45.46,49.39,44040,62480,80670,94550,102720,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,40,6.6,0.058,0.17,NA,29.23,60790,3.1,18.17,21.23,25.71,35.45,47.99,37790,44150,53480,73740,99820,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,4390,7.7,6.389,0.65,NA,25.23,52470,1.8,14.74,18.2,23.73,30.58,37.7,30670,37860,49360,63620,78420,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,50,6.2,0.066,0.57,NA,30.89,64250,6,22.53,28.34,32.32,34.96,37.47,46860,58940,67230,72720,77940,,
