AREA,STATE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,100,40,0.147,0.09,NA,NA,19.02,39560,3.1,15,18.01,18.01,18.11,22.63,31200,37450,37450,37670,47070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,340,25,0.512,1.31,NA,NA,17.3,35980,3,15.35,15.35,15.35,18.52,22.65,31920,31920,31920,38520,47100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,170,21.4,0.257,0.14,NA,NA,16.24,33790,1,15,15,15,17.24,18.13,31200,31200,31200,35860,37720,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,60,19.3,0.083,1.22,NA,NA,17.06,35480,5.1,15.5,15.5,15.51,17.07,22,32240,32250,32260,35510,45760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,**,**,**,**,NA,NA,17.1,35560,28.2,15,15,15,22,22,31200,31200,31200,45750,45750,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,550,21,0.83,0.41,NA,NA,34.87,72530,23.9,15,18.14,28.36,46.37,57.89,31200,37740,58990,96450,120410,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,70,9.6,0.112,8.02,NA,NA,49.91,103820,3,38.68,48.77,48.79,49.37,62.19,80450,101450,101480,102680,129360,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,**,**,**,**,NA,NA,22.13,46040,8.4,21.37,22.23,22.31,22.35,22.36,44450,46230,46400,46500,46520,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,**,**,**,**,NA,NA,15.07,31340,0.8,15,15,15,15.01,15.02,31200,31200,31200,31230,31240,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,160,26.6,0.245,0.68,NA,NA,37.29,77560,18.6,22.38,28.12,36.01,45.65,58.08,46550,58480,74890,94960,120800,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,220,33,0.337,2.32,NA,NA,20.3,42220,3.8,15,15.51,18.66,23.44,28.12,31200,32270,38810,48750,58490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,1390,28.7,2.096,8.8,NA,NA,17.22,35810,3.7,15,15,15.35,18.17,23.27,31200,31200,31920,37790,48400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,**,**,**,**,NA,NA,22.54,46890,7,16.51,18.89,20.98,27.91,28.17,34350,39280,43640,58060,58590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,1150,26.4,1.736,0.56,NA,NA,17.93,37300,5.4,15,15,17.47,17.98,22.73,31200,31200,36330,37400,47280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,660,7.2,0.996,0.63,NA,NA,29.5,61370,3.8,15.02,17.8,29.59,37.68,47.39,31230,37020,61540,78370,98580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,450,14,0.682,0.36,NA,NA,20.74,43140,4,15,15.53,18.08,22,29.81,31200,32310,37600,45760,62010,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,1120,30.2,1.687,2.57,NA,NA,17.89,37200,5.5,15,15.05,15.12,17.73,22.82,31200,31300,31450,36880,47460,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,20500,4,30.969,0.33,NA,NA,26.97,56090,3.5,15,15.01,17.98,29.16,49.19,31200,31220,37410,60650,102320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1300,7.7,1.957,0.24,NA,NA,25.74,53530,4.6,17.12,18.33,22.86,29.38,37.51,35600,38120,47550,61100,78020,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,550,15.1,0.837,0.48,NA,NA,46.03,95740,3.4,24.76,37.4,47.23,49.67,63.02,51510,77790,98230,103310,131070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,6400,10.4,9.665,0.41,NA,NA,16.25,33800,1.6,15,15,15.01,17.63,17.97,31200,31200,31230,36670,37380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,690,20.7,1.045,0.4,NA,NA,19.2,39940,5.2,15,15,18.07,21.97,27.18,31200,31200,37590,45700,56530,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,4150,5.1,6.274,0.24,NA,NA,17.36,36120,1.6,15,15,15.11,18.03,22,31200,31200,31440,37500,45760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,520,15.4,0.779,1.14,NA,NA,37.86,78760,3.4,21,23.59,29.95,47.05,62.39,43670,49060,62300,97870,129760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,410,21.9,0.624,0.21,NA,NA,48.1,100050,22.5,23.43,23.5,30.63,59.7,#,48740,48880,63720,124180,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1540,16.3,2.328,0.77,NA,NA,56.24,116970,17.6,23.78,23.83,38.11,78.32,#,49460,49570,79280,162910,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,110,28.5,0.171,0.65,NA,NA,25.58,53210,2.6,15,17.49,22.25,28.19,35.61,31200,36380,46280,58640,74070,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,2350,10.5,3.554,0.49,NA,NA,35.15,73100,3.8,18.12,23.35,29.95,42.32,56.02,37690,48570,62300,88030,116530,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,230,41.4,0.354,0.19,NA,NA,56.86,118270,11.5,23.75,37.55,50.32,68.85,#,49400,78100,104660,143200,#,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,680,14.3,1.035,0.12,NA,NA,35.15,73120,5.3,17.85,23.91,29.51,38.68,59.41,37130,49720,61380,80450,123580,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,370,36.1,0.555,1.61,NA,NA,54.16,112650,13.2,27.23,29.13,48.26,79.54,80.46,56630,60600,100390,165440,167360,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,400,8.7,0.608,0.49,NA,NA,37.36,77710,3.2,16.93,23.12,29.97,48.91,61.48,35210,48090,62350,101730,127880,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,**,**,**,**,NA,NA,61.43,127780,12.1,37.55,47.92,61.24,78.34,78.38,78110,99670,127380,162950,163020,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,**,**,**,**,NA,NA,21.98,45710,25,17.97,17.97,17.97,18.73,35.36,37370,37370,37380,38950,73560,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,61660,2.4,93.144,0.72,NA,NA,27.72,57660,1.1,15.25,18.4,23.65,32.32,45.19,31710,38260,49190,67230,94000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,3580,7,5.402,0.53,NA,NA,41.76,86850,4.7,23.52,29.51,37.59,47.97,62.54,48930,61380,78190,99780,130080,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,180,10.5,0.277,0.81,NA,NA,21.99,45750,0.6,17.58,17.78,22.33,22.34,24.88,36560,36980,46450,46460,51750,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,70,48.5,0.108,3.93,NA,NA,22.31,46410,4.1,17.45,18.53,22,23.59,30.09,36300,38540,45760,49070,62590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,280,33.8,0.428,0.28,NA,NA,30.21,62840,6.3,17.68,18.4,29.75,37.79,37.8,36780,38260,61870,78610,78610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,710,10.9,1.068,0.35,NA,NA,31.94,66440,3,18.93,23.35,29.75,36.67,46.55,39380,48570,61870,76270,96820,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,2800,7.9,4.224,0.39,NA,NA,28.91,60130,2.7,18.38,22.96,28.86,36.65,37.93,38230,47770,60030,76230,78900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,400,10.2,0.606,0.57,NA,NA,30.83,64120,3.3,22.94,23.59,28.89,36.65,38.28,47720,49070,60100,76240,79630,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,290,12.8,0.445,1.01,NA,NA,27.36,56920,5,17.68,22.38,27.64,30.72,37.51,36780,46550,57490,63900,78020,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,720,19.6,1.089,0.42,NA,NA,19.51,40580,1.9,17.74,18.16,18.2,20.66,22.75,36900,37770,37850,42970,47320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,50,37.9,0.077,0.27,NA,NA,31.55,65620,6.9,22.26,27.54,29.46,37.1,37.14,46300,57290,61270,77170,77260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,5630,6.9,8.512,0.43,NA,NA,23.36,48590,2.5,15,17.68,22.72,28.45,35.84,31200,36780,47260,59180,74550,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,720,8,1.083,1.01,NA,NA,32.41,67420,2.5,22.73,28.94,30.53,36.65,36.65,47270,60200,63500,76240,76240,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,190,16.2,0.283,0.47,NA,NA,28.19,58640,3.1,17.92,23.11,28.42,28.96,36.65,37270,48060,59110,60230,76240,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,370,17.4,0.555,0.36,NA,NA,21.93,45620,4.7,15,17.78,22.15,22.46,28.08,31200,36990,46080,46730,58410,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,520,21.4,0.784,0.65,NA,NA,26.65,55440,7.1,15.02,22.38,22.99,29.4,37.32,31230,46550,47820,61150,77620,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,290,3.8,0.438,0.79,NA,NA,21.32,44340,0.9,15,17.98,22.45,22.64,28.72,31200,37410,46700,47080,59730,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,190,9,0.286,0.17,NA,NA,26.05,54180,2.1,17.29,22.19,27.64,29.27,34.55,35960,46160,57480,60870,71870,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,**,**,**,**,NA,NA,28,58230,5,22.72,22.72,28.9,31.06,31.06,47260,47260,60120,64600,64610,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,**,**,**,**,NA,NA,25.17,52350,11,16.68,18.59,25.77,29.4,33.09,34680,38660,53600,61150,68820,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,540,7.8,0.818,1.12,NA,NA,28.13,58510,1.6,19.07,23.38,28.61,30.87,36.73,39670,48620,59500,64210,76400,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,3000,9.5,4.53,0.65,NA,NA,20.64,42930,2.4,15,16.95,17.99,22.34,28.43,31200,35260,37410,46470,59130,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,130,12.7,0.202,0.28,NA,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,1730,1.1,2.615,2.38,NA,NA,29.43,61220,0.5,19.11,24.16,29.14,34.02,37.96,39750,50250,60610,70760,78960,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,180,33,0.268,0.55,NA,NA,22.8,47420,4.1,17.7,22.33,22.34,25.12,28.51,36820,46450,46460,52250,59300,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,**,**,**,**,NA,NA,19.07,39660,18.4,15,15,15,22.73,22.75,31200,31200,31200,47270,47310,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,370,9.4,0.552,0.4,NA,NA,31.83,66200,2.3,20.84,24.42,29.66,37.2,47.06,43350,50790,61690,77370,97890,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,160,0,0.243,0.43,NA,NA,25.6,53240,0,18.69,21.29,25.15,30.87,31.49,38880,44280,52310,64210,65500,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,970,0,1.464,0.61,NA,NA,26.69,55520,0,18.51,20.76,26.99,32.32,32.32,38500,43180,56140,67230,67230,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,530,0,0.801,1.01,NA,NA,26.25,54590,0,16.87,18.69,30.2,30.87,30.87,35090,38880,62820,64210,64210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,450,10,0.673,0.26,NA,NA,28.46,59200,2.8,22.94,23.59,23.62,30.72,41.15,47720,49070,49130,63900,85590,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,600,10.8,0.901,0.16,NA,NA,23.58,49050,1.7,15.67,18.23,22.92,28.46,29.75,32600,37920,47670,59200,61870,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,80,47.4,0.114,0.29,NA,NA,18.49,38450,11.6,15,15,16.15,18.41,23.35,31200,31200,33600,38300,48570,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5340,6.1,8.065,2.43,NA,NA,38.2,79460,1.6,23.47,29.66,37.59,47.35,48.69,48810,61680,78190,98490,101280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,2670,14.5,4.033,3.66,NA,NA,40.2,83610,2.8,28.87,36.65,38.28,46.93,48.26,60050,76240,79630,97600,100390,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,1120,10,1.695,0.36,NA,NA,23.02,47880,1.4,17.22,17.84,22.38,27.32,28.94,35810,37100,46550,56830,60200,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,13340,4.5,20.145,1.55,NA,NA,24.85,51690,1.5,15,18.23,23.02,29.05,36.21,31200,37920,47880,60420,75320,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,410,33.7,0.617,0.59,NA,NA,19.59,40750,8.9,15.24,15.25,16.63,23,28.91,31710,31710,34590,47830,60130,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,160,2.7,0.236,0.79,NA,NA,23.95,49820,2.2,17.71,19.67,22.16,27.64,30.72,36840,40900,46090,57490,63900,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,30,25.5,0.047,0.87,NA,NA,39.6,82360,6.9,29.27,29.27,45.8,46.58,48.72,60870,60870,95260,96890,101330,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,250,30,0.372,0.24,NA,NA,27.27,56720,5.2,18.13,22.96,29.27,29.27,29.75,37710,47760,60870,60880,61870,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,780,32.7,1.185,2.41,NA,NA,21.21,44120,7.5,15,17.68,19.1,24.8,28.72,31200,36780,39720,51580,59740,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,9610,9.2,14.523,0.79,NA,NA,23.25,48360,2.1,15.01,17.86,22.72,28.66,29.75,31220,37140,47260,59620,61870,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,270,23.6,0.414,1.77,NA,NA,21.12,43930,3.6,18.01,18.01,19.38,22.73,28.83,37450,37450,40300,47280,59960,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,80,18,0.115,3.03,NA,NA,31.75,66030,11.2,18.37,23.08,29.27,36.65,50.46,38210,48010,60870,76220,104950,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,1420,2.1,2.144,2.05,NA,NA,29.43,61220,0.4,17.05,18.21,23.63,34.97,53.1,35460,37880,49150,72740,110450,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,NA,NA,25.73,53530,10.4,17.45,22,24.77,28.86,32.78,36300,45760,51520,60030,68180,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,**,**,**,**,NA,NA,29.08,60490,9.8,28.86,28.86,28.86,28.86,28.86,60020,60020,60020,60030,60030,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,**,**,**,**,NA,NA,21.17,44040,10.6,17.45,18.44,22,22,22,36300,38340,45760,45760,45760,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,12120,3.5,18.308,0.44,NA,NA,30.7,63860,1.6,17.82,22.46,29.02,37.49,47.97,37070,46710,60360,77980,99770,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1470,11.9,2.228,0.47,NA,NA,44.16,91840,3,29.3,34.12,38.88,49.45,62.83,60950,70970,80870,102860,130680,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,**,**,**,**,NA,NA,36.97,76910,6.3,28.86,28.86,37.47,37.48,47.64,60020,60030,77940,77950,99100,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,1190,7.4,1.79,0.38,NA,NA,28.94,60190,0.9,22.59,27.03,28.91,29.65,37.6,46990,56220,60140,61670,78210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,40,18.7,0.056,0.19,NA,NA,23.99,49900,4.7,18.26,18.26,18.26,29.48,29.51,37990,37990,37990,61330,61380,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,290,13.5,0.443,0.33,NA,NA,27.02,56200,2.8,22.59,22.63,28.45,29.25,34.92,46990,47060,59180,60830,72640,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,2410,8.2,3.638,0.53,NA,NA,21,43680,1.6,15.05,17.73,22.28,22.94,28.42,31300,36880,46330,47710,59110,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,660,7.4,0.992,0.35,NA,NA,27.96,58150,3.8,18.19,23.13,28.66,29.65,37.47,37830,48120,59600,61670,77950,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,1830,12.6,2.768,0.6,NA,NA,37.61,78220,4.2,21.85,29.47,38.54,47.97,48.1,45450,61310,80160,99770,100040,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,330,42.9,0.492,1.32,NA,NA,27.23,56630,5.2,18.46,23.2,29.8,29.99,37.49,38410,48250,61990,62370,77980,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,530,30.6,0.804,0.53,NA,NA,24.44,50830,8.9,17.83,17.87,22.48,29.21,36.65,37080,37170,46750,60770,76240,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,**,**,**,**,NA,NA,22.19,46160,6.1,17.82,18.05,22.66,22.66,22.66,37070,37550,47130,47130,47140,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,560,15.3,0.851,0.29,NA,NA,36.86,76660,2.7,23.57,29.54,37.13,46.93,48.73,49020,61450,77240,97610,101350,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,**,**,**,**,NA,NA,20.13,41870,26.4,17.82,17.82,17.82,17.84,29.65,37070,37070,37070,37110,61670,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,170,33.9,0.253,2.17,NA,NA,28.31,58880,3.5,23.22,28.7,29.25,29.25,29.25,48300,59690,60830,60830,60840,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,70,41.8,0.104,0.11,NA,NA,26.83,55810,10.5,18.18,18.71,23.46,37.47,37.47,37820,38920,48790,77940,77940,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,230,22.3,0.344,0.4,NA,NA,35.68,74210,4.2,18.47,28.59,36.95,45.22,48.66,38420,59460,76850,94060,101210,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,210,36.8,0.322,0.66,NA,NA,30.9,64270,7.8,18.21,24,30.71,37.13,37.49,37880,49910,63880,77240,77980,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,100,25.2,0.156,0.8,NA,NA,20.46,42560,3,17.68,17.73,22.38,22.38,22.38,36780,36880,46540,46550,46550,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,240,36.9,0.367,0.72,NA,NA,22.36,46520,11.9,15.08,17.68,21.57,23.27,29.64,31370,36770,44860,48400,61650,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,**,**,**,**,NA,NA,20.69,43020,7.8,17.68,17.68,17.88,22.38,28.42,36780,36780,37180,46550,59120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,380,19.7,0.58,0.69,NA,NA,40.34,83910,1.7,28.86,29.91,37.87,48.02,57.69,60030,62210,78770,99890,120000,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,160,15.9,0.245,0.78,NA,NA,19.62,40810,2.3,18.18,18.18,18.28,18.35,23.51,37820,37820,38010,38170,48890,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,140,31.1,0.206,0.94,NA,NA,31.06,64600,1.1,29.47,29.48,29.48,29.49,29.49,61300,61310,61330,61340,61340,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,9330,3.8,14.1,0.36,NA,NA,30.55,63550,1.3,17.91,22.78,29.13,37.45,47.25,37240,47380,60590,77900,98280,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,830,7.7,1.261,0.34,NA,NA,43.69,90880,2.1,29.42,37.39,44.33,48.05,61.11,61190,77760,92210,99950,127120,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,30,22,0.052,0.09,NA,NA,21.87,45500,4.7,15.2,15.2,22.66,23.27,29.45,31620,31620,47130,48410,61260,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,510,23.8,0.771,0.63,NA,NA,34.9,72590,6.7,22.79,29.13,37.49,37.51,47.83,47410,60590,77970,78010,99490,,
11,District of Columbia,2,DC,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,130,1.4,0.193,0.54,NA,NA,44.89,93370,0.8,34.12,37.49,38.12,54.93,54.93,70970,77970,79290,114250,114250,,
