AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,1040,10.3,1.441,1.63,NA,36.1,75100,11.5,19.04,21.46,27.08,37.84,64.54,39610,44630,56330,78710,134230,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,500,13.7,0.687,0.25,NA,40.25,83710,12.6,14.96,18.12,29.99,48.51,81.69,31110,37680,62380,100900,169920,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1470,12.9,2.039,0.68,NA,49.38,102710,11.9,17.28,21.88,33.47,63.19,#,35940,45510,69610,131440,#,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,340,13.4,0.472,1.04,NA,24.56,51070,6.3,14.32,17.52,23.46,29.81,36.68,29790,36430,48790,62010,76300,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,3200,9.3,4.419,0.62,NA,38.28,79620,5.3,16.86,23.27,32.08,44.99,62.91,35070,48400,66730,93570,130860,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,650,24.4,0.893,0.43,NA,40.85,84970,5.1,22.03,28.14,36.9,51.72,67.49,45820,58520,76760,107580,140370,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1170,11,1.611,0.18,NA,34.13,70990,6.3,13.43,17.21,29.99,45.97,64.62,27930,35790,62380,95610,134400,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,140,42,0.188,0.36,NA,21.75,45250,19.8,13.42,13.87,16.02,22.61,44.35,27920,28850,33320,47030,92260,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,190,48.7,0.264,0.91,NA,46.96,97680,7.6,14.69,24.57,50,57.74,80.61,30560,51110,104000,120090,167670,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,860,37.5,1.19,1.08,NA,28.48,59250,9.8,16.4,17.92,22.16,39.68,51.29,34110,37270,46090,82530,106670,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,660,44.2,0.913,2.11,NA,62.3,129570,4.2,37.64,52.42,67.33,74.5,78.94,78300,109030,140040,154960,164190,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,90,6.2,0.125,0.14,NA,13.96,29030,3.7,13.41,13.51,13.94,14.36,14.62,27900,28110,28990,29880,30410,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,130,23.3,0.182,0.22,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,72670,2,100.442,0.76,NA,26.48,55090,1,14.87,18.56,24.54,31.47,40.67,30930,38600,51040,65450,84600,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4410,4.3,6.096,0.6,NA,39.46,82070,1.6,24.06,29.08,36.16,46.74,60.07,50040,60490,75220,97220,124950,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,240,14.9,0.329,0.71,NA,20.5,42640,2.3,15.08,18.07,20.98,22.98,24.59,31370,37570,43630,47790,51160,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,90,28.6,0.118,3.67,NA,23.62,49130,5.8,15.79,18.41,25.17,28.43,30.36,32830,38300,52350,59130,63140,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,280,10.2,0.388,0.24,NA,32.73,68080,3.1,20.46,24.24,31.06,39.82,48.56,42560,50430,64590,82820,101000,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,960,10.8,1.323,0.42,NA,30.51,63460,3.1,19.87,23.83,30.36,37.09,42.31,41330,49580,63150,77150,88000,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3370,9.5,4.658,0.45,NA,26.91,55970,1.4,17.46,21.24,26.48,31.54,37.24,36310,44180,55090,65610,77450,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,360,5.7,0.494,0.51,NA,30.41,63260,1.7,19.28,24.59,30.24,36.23,41.87,40110,51140,62890,75350,87100,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,340,8.1,0.475,1.06,NA,28.74,59770,4.4,18.45,23.07,27.31,32.77,41.18,38370,47990,56800,68160,85650,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,910,7.3,1.256,0.42,NA,17.05,35470,2.4,13.87,14.94,16.42,18.57,21.91,28850,31070,34140,38630,45570,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,**,**,**,**,NA,26.25,54600,6,16.56,24.09,27.25,29.82,33.79,34440,50110,56690,62020,70280,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,140,19.3,0.193,0.59,NA,28.54,59360,2.4,16.84,21.5,26.69,33.11,43.51,35030,44730,55510,68870,90490,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,7780,8.3,10.758,0.54,NA,22.3,46390,2.1,14.03,15.75,20.5,26.51,34.01,29170,32760,42650,55140,70740,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,570,5.9,0.789,0.83,NA,31.49,65490,3.5,23,26.46,30.52,36.18,41.24,47840,55030,63480,75240,85770,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,390,14.3,0.536,0.77,NA,23.62,49130,3,14.74,17.27,22.28,28.24,33.56,30660,35930,46340,58740,69810,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1390,15.6,1.916,1.05,NA,18.09,37630,3.7,13.52,14.29,17.19,21.25,24,28120,29730,35760,44210,49930,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,430,16.5,0.596,0.46,NA,23.56,49010,5.8,14.37,15.51,21.82,28.24,34.54,29890,32270,45390,58730,71840,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,80,7.5,0.112,0.19,NA,22.6,47000,4.1,15.77,17.89,21.35,25.24,31.38,32800,37220,44410,52500,65270,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,70,42.6,0.1,0.34,NA,23.91,49730,5.5,18.67,20.5,22.41,24.32,30.66,38830,42640,46610,50580,63780,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,**,**,**,**,NA,18.94,39390,4.7,13.86,15.2,17.71,21.62,25.99,28830,31620,36830,44960,54060,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,640,6.6,0.89,1.11,NA,26.39,54900,1.5,19.54,22.11,26.08,29.95,34.49,40650,45980,54240,62300,71740,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,4020,8.7,5.557,0.77,NA,19.25,40050,2,13.79,14.59,17.6,22.79,27.76,28690,30350,36600,47410,57740,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,290,13.8,0.397,0.47,NA,21.58,44890,7.3,14.21,15.96,20.49,27.14,29.95,29550,33210,42620,56450,62290,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,2220,1.2,3.066,2.93,NA,28.47,59210,2.4,20.55,24.31,28,31.82,36.71,42750,50570,58240,66200,76360,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,70,0,0.091,0.14,NA,24.21,50360,1.9,18.74,20.47,23.1,27.69,30.58,38980,42570,48050,57590,63600,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,480,11.8,0.661,0.49,NA,26.32,54750,9,13.52,17.55,24.97,33.69,43.05,28120,36490,51940,70070,89540,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,140,0,0.195,0.35,NA,25.94,53950,*,19.95,22.26,29.2,29.79,29.8,41500,46310,60740,61960,61980,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,1000,0,1.382,0.6,NA,25.93,53940,*,17.8,19.45,30.96,30.97,30.97,37020,40450,64400,64410,64420,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,510,0,0.704,1.01,NA,26.13,54360,*,17.19,21.81,29.2,29.21,29.46,35760,45360,60740,60750,61280,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,670,19.6,0.922,0.37,NA,28.57,59430,2.2,17.54,21.53,26.3,32.35,44.54,36480,44780,54710,67280,92650,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,500,15,0.691,0.14,NA,24.36,50660,3.8,14.95,21.12,24.88,27.67,30.54,31090,43930,51740,57550,63520,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,**,**,**,**,NA,16.27,33850,5.9,13.27,13.61,14.45,16.59,18.85,27590,28300,30050,34500,39200,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5560,4.5,7.686,2.08,NA,35.56,73970,1.4,23.17,28.58,34.9,40.72,49.05,48190,59460,72590,84690,102030,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,2990,4.6,4.139,3.62,NA,41.74,86820,1.6,26.84,36.86,43.51,48.26,52.22,55820,76670,90510,100380,108620,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,1410,11,1.947,0.47,NA,22.12,46020,2,15.79,17.56,20.76,24.44,30.04,32850,36530,43180,50840,62480,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14250,3.4,19.69,1.42,NA,24.52,51010,1.4,15.52,19.37,23.67,28.89,34.73,32270,40290,49240,60090,72240,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,450,18.8,0.623,0.57,NA,21.78,45310,4.3,15.51,17.27,21.05,25.91,29.82,32260,35920,43780,53890,62030,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,220,26.3,0.308,0.95,NA,25.3,52610,3.3,18.47,20.82,24.6,28.74,32.96,38410,43300,51170,59770,68560,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,160,49.3,0.214,3.6,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,**,**,**,**,NA,28.53,59350,2.6,20.28,22.84,27.66,33.12,38.7,42190,47500,57540,68880,80490,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,610,26.1,0.846,1.49,NA,23.08,48010,1.8,17.11,19.95,23.01,25.85,29.41,35580,41490,47870,53770,61180,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,10820,4.6,14.958,0.74,NA,22.58,46960,1.5,14.06,16.25,20.9,27.75,32.72,29240,33800,43480,57720,68050,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,410,16.3,0.562,1.8,NA,20.62,42890,7.4,14.32,15.89,18.62,24.84,30.1,29790,33060,38740,51660,62620,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,90,25.2,0.122,2.33,NA,27.92,58070,3.5,19.8,21.53,24.41,31.15,43.65,41190,44790,50770,64790,90790,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,**,**,**,**,NA,26.32,54750,5.7,21.26,22.82,25.38,29.3,32.55,44220,47470,52790,60940,67690,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,1650,3.9,2.274,1.77,NA,27.31,56810,3.4,15.47,17.58,22.25,32.12,48.49,32180,36580,46280,66810,100860,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,350,31.7,0.477,0.14,NA,21.29,44270,9.3,13.5,14.53,20.16,24.96,30.66,28080,30230,41930,51920,63760,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,100,40.7,0.143,0.07,NA,19.35,40260,10.4,13.51,15.05,19.13,22.4,24.42,28100,31300,39800,46590,50800,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,13270,4.2,18.339,0.43,NA,28.7,59700,1.8,16.17,19.61,26.76,35.75,45.81,33630,40780,55660,74350,95290,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1390,9.1,1.926,0.45,NA,41.04,85370,2,26.68,31.63,38.45,48.23,61.52,55500,65780,79970,100330,127950,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,120,45.7,0.16,0.39,NA,30.44,63310,4,26.09,27.87,30.65,32.86,36.99,54270,57980,63760,68350,76940,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,1250,10,1.721,0.34,NA,26.96,56070,1.7,19.85,22.85,26.81,30.32,36.1,41280,47530,55760,63070,75080,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,60,39.4,0.085,0.31,NA,17.19,35760,2.8,13.99,15.16,16.93,18.72,20.8,29100,31530,35210,38930,43260,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,500,19.9,0.696,0.52,NA,24.99,51990,2.8,18.06,21.1,25.06,28.72,31.46,37560,43890,52120,59740,65440,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,3060,6.6,4.226,0.61,NA,20.01,41620,2.4,14.63,16.37,18.69,22.64,27.51,30440,34050,38870,47090,57210,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,130,41.6,0.184,0.59,NA,24.93,51850,4.9,19.71,21.52,24.36,27.92,30.42,41000,44750,50660,58070,63260,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,**,**,**,**,NA,33.7,70090,5.4,25.46,28.8,33.73,37.96,43.96,52950,59900,70170,78960,91440,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,550,10.8,0.763,0.28,NA,28.98,60280,2.1,21.75,25.58,28.85,33.05,37.16,45250,53200,60010,68740,77290,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,**,**,**,**,NA,23.93,49780,3.5,15.71,18.35,22.94,27.74,31.3,32680,38180,47710,57700,65100,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,1550,8.1,2.148,0.46,NA,38.4,79870,2.1,24.16,31.49,41.01,46.21,49.65,50250,65510,85310,96120,103280,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,390,37.9,0.534,1.5,NA,24.29,50530,3.7,14.69,17.69,23.48,29.13,35.31,30560,36800,48840,60590,73440,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,140,22.5,0.195,0.85,NA,31.69,65910,7.9,18.1,25.23,31.23,37.55,46.42,37650,52470,64960,78110,96550,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,50,46,0.069,0.38,NA,25.63,53310,6.5,15.86,19.1,24.22,32.35,35.81,32990,39730,50370,67280,74490,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,300,17.3,0.415,0.26,NA,25.68,53420,4.8,16.98,19.86,25.46,31.07,34.92,35330,41310,52960,64630,72640,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,130,12.9,0.183,0.74,NA,22.95,47730,4.1,15.97,17.93,21.61,26.74,34.34,33220,37300,44960,55620,71430,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1140,28.9,1.57,0.52,NA,33.77,70230,2.5,15.97,24.81,34.52,44.4,48.88,33210,51600,71800,92340,101670,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,70,38.2,0.09,0.48,NA,26.49,55090,8.6,16.62,18.8,27.94,31.73,36.53,34560,39100,58110,66000,75980,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,380,43.3,0.523,4.07,NA,26.09,54260,4.1,19.47,23.04,26.44,29.07,31.12,40490,47930,54990,60470,64720,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,30,35.2,0.048,0.05,NA,24.12,50160,13.1,16.25,17.89,23.24,29.01,33.19,33810,37210,48340,60340,69030,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,200,18.6,0.283,0.32,NA,30.47,63380,4.2,22.84,26.08,28.87,34.02,43.63,47520,54250,60040,70770,90760,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,110,34.8,0.155,0.3,NA,31.17,64840,5.8,16.64,21.96,31.91,37.51,48.71,34600,45680,66370,78030,101320,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,150,31.7,0.202,0.9,NA,18.78,39060,4.7,14.67,16.14,18.12,21.11,23.57,30520,33570,37680,43900,49030,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,170,25.5,0.241,0.45,NA,20.25,42110,5.2,13.99,15.22,20.31,23.65,27.32,29110,31660,42250,49190,56830,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,**,**,**,**,NA,20.15,41910,5.1,15.89,16.89,18.56,21.5,25.21,33050,35130,38590,44720,52430,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,350,11.9,0.482,0.64,NA,40.55,84350,3.3,25.93,32.32,40.25,48.36,56.69,53940,67220,83730,100580,117920,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,160,21.1,0.219,0.73,NA,20.52,42680,5.4,15.97,17.1,18.97,22.41,27.54,33220,35580,39460,46610,57290,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,**,**,**,**,NA,30.16,62740,3.1,25.24,26.44,28.42,30.39,44.36,52510,55000,59100,63200,92270,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,70,16.4,0.091,0.3,NA,24.01,49930,3.5,14.4,17.41,26.24,28.91,30.52,29960,36210,54590,60140,63480,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,9640,3.4,13.325,0.34,NA,29.15,60630,2.2,16.27,20.89,28.4,36.08,44.11,33840,43450,59070,75050,91750,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,720,4.2,0.993,0.3,NA,38.17,79400,2.5,23.59,32.3,37.97,44.77,51.07,49060,67190,78970,93130,106230,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,40,30.1,0.054,0.08,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,500,32.8,0.691,0.49,NA,40.38,84000,4.4,26.35,34.11,42.78,47.23,49.92,54810,70950,88980,98250,103840,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,140,1.8,0.2,0.5,NA,41.41,86140,5.3,32.35,34.03,38.62,50.35,51.39,67280,70780,80340,104720,106890,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,100,35.2,0.134,0.28,NA,30.85,64170,10.9,16.56,24.21,29.01,40.64,46.72,34450,50350,60340,84530,97180,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,60,22.5,0.083,0.08,NA,23.64,49180,6.5,13.49,15.43,20.96,31.46,37.94,28060,32100,43600,65440,78920,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,420,20.4,0.582,0.13,NA,29.5,61350,3.7,15.84,18.88,30.43,35.44,43.69,32950,39270,63290,73720,90880,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,50,17.2,0.075,0.04,NA,31.12,64730,7.2,20.78,27.61,33.23,36.32,38.18,43220,57430,69130,75550,79400,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,80,6.2,0.115,0.11,NA,30.94,64360,2.9,25.03,27.1,30.29,35.03,38.76,52060,56360,63000,72860,80620,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,100,30.1,0.133,1.48,NA,16.28,33850,3.1,13.45,14.08,16.21,18.12,19.33,27970,29280,33720,37690,40200,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,**,**,**,**,NA,14.83,30850,3.6,13.26,13.27,13.79,14.99,18.8,27590,27590,28690,31190,39100,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,450,8.8,0.619,0.27,NA,34.59,71940,2.2,23.85,28.88,34.02,40.03,46.86,49600,60060,70770,83270,97470,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,230,11.1,0.324,0.12,NA,32.06,66680,4.7,18.83,30.05,33.87,37.04,39.16,39160,62500,70440,77030,81450,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,110,13.5,0.146,0.29,NA,33.42,69510,5.2,21.82,25.84,34.79,39.12,44.38,45370,53750,72360,81370,92310,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,140,28.9,0.191,0.25,NA,28.54,59360,3.1,18.27,21.42,27.7,35.11,40.93,38010,44560,57610,73040,85140,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,520,11,0.725,0.88,NA,34.52,71800,6.2,19.93,27.18,36.09,42.94,47.31,41450,56530,75060,89320,98410,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,30,21.4,0.048,0.15,NA,23.78,49460,4,16.38,19.34,22.65,27.55,32.04,34080,40230,47120,57310,66650,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,4620,5,6.388,0.66,NA,25.34,52720,1.6,15.44,18.53,23.88,30.35,37.47,32110,38550,49670,63120,77940,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,40,20.1,0.05,0.43,NA,30.73,63910,2.1,25.37,28.27,30.66,33.94,36.98,52760,58810,63770,70590,76910,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,300,11.9,0.41,0.6,NA,25.27,52570,7.2,14.63,18.4,25.54,31.58,36.82,30440,38270,53120,65690,76580,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,100,18.6,0.132,0.12,NA,25.19,52400,5.6,14.57,17.98,24.88,32.34,34.38,30310,37400,51750,67270,71520,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,5690,7.4,7.87,0.13,NA,27.24,56660,7.8,13.61,15.32,24.16,37.48,45.91,28310,31860,50250,77960,95490,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,290,18.3,0.395,0.09,NA,39.65,82460,5,20.45,28.72,40.98,46.97,57.75,42530,59730,85230,97710,120120,,
11,District of Columbia,2,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,140,39.2,0.187,0.02,NA,17.39,36170,9.2,13.26,13.62,14.6,18.89,27.54,27590,28330,30380,39300,57280,,
