AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,130,17.4,0.182,0.56,24.89,51770,5.1,18.8,20.84,23.65,28.18,31.76,39100,43350,49190,58610,66060,,
11,DC,District of Columbia,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,440,7.2,0.612,0.23,29.48,61320,2.4,21.63,25.49,28.79,32.65,38.46,44990,53010,59870,67910,79990,,
11,DC,District of Columbia,47-2081,Drywall and Ceiling Tile Installers,detailed,60,31,0.082,0.12,23.11,48070,8.4,17.07,19.56,23.08,26.73,29.6,35500,40680,48020,55590,61580,,
11,DC,District of Columbia,47-2111,Electricians,detailed,1230,19,1.733,0.38,36.55,76030,1.6,23.64,29.56,37.63,44.1,48.28,49160,61490,78260,91720,100420,,
11,DC,District of Columbia,47-2121,Glaziers,detailed,590,30.7,0.822,2.34,24.1,50120,4.2,15.36,19.46,23.4,28.03,35.46,31950,40480,48680,58310,73750,,
11,DC,District of Columbia,47-2132,"Insulation Workers, Mechanical",detailed,40,31.5,0.054,0.32,25.01,52020,7.9,15.85,18.69,23.69,32.34,33.55,32980,38880,49270,67270,69770,,
11,DC,District of Columbia,47-2141,"Painters, Construction and Maintenance",detailed,440,16.5,0.621,0.39,26.03,54150,5.9,16.87,20.16,26.5,30.95,36,35090,41940,55120,64370,74870,,
11,DC,District of Columbia,47-2151,Pipelayers,detailed,140,12.9,0.2,0.76,21.65,45030,4.3,15.48,17.34,20.65,24.31,29.92,32190,36070,42940,50560,62240,,
11,DC,District of Columbia,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1110,17.4,1.554,0.51,33.56,69800,2.9,17.28,26.1,33,43.26,47.68,35940,54280,68640,89980,99170,,
11,DC,District of Columbia,47-2161,Plasterers and Stucco Masons,detailed,100,20.7,0.135,0.78,24.34,50620,8.2,15.86,17.57,25.26,30.44,34.34,32980,36540,52540,63310,71430,,
11,DC,District of Columbia,47-2181,Roofers,detailed,70,37.7,0.099,0.11,21.43,44570,9.7,12.94,15.47,18.59,26.24,30.71,26910,32190,38670,54580,63870,,
11,DC,District of Columbia,47-2211,Sheet Metal Workers,detailed,170,5.9,0.234,0.26,29.11,60540,5.1,24.18,25.59,27.96,30.11,41.64,50290,53230,58160,62620,86610,,
11,DC,District of Columbia,47-2221,Structural Iron and Steel Workers,detailed,200,27.8,0.276,0.52,28.2,58650,6.4,16.63,19.95,27.52,34.5,39.63,34600,41500,57250,71750,82440,,
11,DC,District of Columbia,47-3012,Helpers--Carpenters,detailed,150,7.3,0.206,0.9,19.35,40250,3.7,15.43,16.58,18.44,21.93,24.44,32090,34490,38360,45610,50840,,
11,DC,District of Columbia,47-3013,Helpers--Electricians,detailed,120,16.6,0.171,0.33,18.96,39430,5.6,12.73,14.31,18.84,22.63,25.41,26480,29760,39190,47070,52860,,
11,DC,District of Columbia,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,350,32,0.495,1.31,18.27,38000,5.7,12.7,15.16,17.24,19.66,24.16,26410,31540,35860,40880,50260,,
11,DC,District of Columbia,47-3019,"Helpers, Construction Trades, All Other",detailed,110,35.8,0.153,0.84,17.22,35820,4.2,12.7,13.8,16.93,19.51,23.33,26410,28710,35210,40580,48530,,
11,DC,District of Columbia,47-4011,Construction and Building Inspectors,detailed,290,7.5,0.404,0.56,38.71,80530,2.6,24.94,31.51,37.71,45.74,53.53,51870,65550,78430,95140,111340,,
11,DC,District of Columbia,47-4021,Elevator Installers and Repairers,detailed,80,4.2,0.118,0.64,38.8,80690,2.5,24.39,30.88,41.31,46.74,49.22,50740,64240,85930,97210,102370,,
11,DC,District of Columbia,47-4041,Hazardous Materials Removal Workers,detailed,260,20.8,0.363,1.19,19.96,41510,7.4,15.42,16.36,17.94,21.49,28.71,32070,34030,37310,44700,59720,,
11,DC,District of Columbia,47-4090,Miscellaneous Construction and Related Workers,detailed,80,24.2,0.111,0.48,28.46,59190,3.1,19.91,24.84,27.71,30.68,39.72,41410,51660,57640,63810,82610,,
11,DC,District of Columbia,47-5099,"Extraction Workers, All Other",detailed,40,3.1,0.057,1.36,24.8,51580,3.5,19.95,22.36,25.43,27.87,29.33,41500,46510,52900,57970,61010,,
11,DC,District of Columbia,49-0000,"Installation, Maintenance, and Repair Occupations",major,9640,4.4,13.526,0.35,28.85,60000,2.1,16.1,21.03,28.31,35.39,43.05,33480,43740,58890,73610,89540,,
11,DC,District of Columbia,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,780,5.7,1.094,0.34,38.49,80070,2.3,26.02,32.06,37.45,43.74,50.32,54120,66680,77900,90980,104670,,
11,DC,District of Columbia,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,29.7,0.074,0.1,22.64,47100,20.5,13.77,15.84,17.54,19.26,30.11,28640,32950,36490,40050,62630,,
11,DC,District of Columbia,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,**,**,**,**,40.08,83370,5.6,25.53,39.09,42.54,46.15,48.31,53090,81300,88480,95980,100480,,
11,DC,District of Columbia,49-3021,Automotive Body and Related Repairers,detailed,90,29.3,0.129,0.13,22.02,45800,10.7,12.64,13.73,19.43,28.09,36.58,26290,28560,40420,58430,76100,,
11,DC,District of Columbia,49-3023,Automotive Service Technicians and Mechanics,detailed,390,22.1,0.543,0.12,28.53,59350,3.7,15.38,18.55,29.68,33.62,41.1,32000,38580,61730,69930,85490,,
11,DC,District of Columbia,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,60,19.4,0.09,0.05,29.2,60730,9.5,18.74,23.93,31.52,34.99,37.1,38970,49770,65550,72770,77160,,
11,DC,District of Columbia,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,70,4.1,0.101,0.1,27.55,57310,2.3,21.34,25.29,27.96,30.4,31.93,44380,52600,58160,63240,66420,,
11,DC,District of Columbia,49-3091,Bicycle Repairers,detailed,190,31.5,0.27,3.21,15.46,32150,2.5,12.64,12.65,14.93,17.46,19.27,26300,26310,31050,36310,40070,,
11,DC,District of Columbia,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,430,8.2,0.598,0.27,33.47,69610,2.2,23.15,28.32,33.09,37.96,44.79,48150,58900,68830,78960,93160,,
11,DC,District of Columbia,49-9041,Industrial Machinery Mechanics,detailed,240,22.8,0.336,0.13,30.6,63640,4.8,16.7,27.94,32.6,36.01,38.28,34730,58120,67810,74900,79620,,
11,DC,District of Columbia,49-9043,"Maintenance Workers, Machinery",detailed,80,16.7,0.107,0.19,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,49-9052,Telecommunications Line Installers and Repairers,detailed,**,**,**,**,35.75,74360,6.2,22.45,32.47,36.84,41.84,46.48,46700,67540,76630,87030,96680,,
11,DC,District of Columbia,49-9071,"Maintenance and Repair Workers, General",detailed,4660,5.7,6.543,0.68,25.27,52570,1.7,15.41,18.83,24.41,30.37,36.67,32060,39170,50770,63160,76280,,
11,DC,District of Columbia,49-9094,Locksmiths and Safe Repairers,detailed,40,2,0.049,0.42,30.1,62600,1.9,25.34,27.65,29.63,32.72,36.35,52710,57510,61620,68070,75610,,
11,DC,District of Columbia,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,220,6.3,0.306,0.42,25.97,54010,7.6,14.54,20.88,25.47,32.27,36.55,30250,43420,52970,67130,76020,,
11,DC,District of Columbia,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,200,22,0.276,0.25,26.99,56140,8.5,16.43,18.97,24.89,33.58,40.65,34180,39450,51770,69840,84550,,
11,DC,District of Columbia,51-0000,Production Occupations,major,5110,4.9,7.176,0.11,27,56150,8.5,12.72,15.13,24.43,37.19,45.03,26460,31460,50810,77350,93670,,
11,DC,District of Columbia,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,200,13,0.276,0.06,36.29,75480,5.3,16.64,22.56,39.04,43.82,51.13,34620,46920,81190,91150,106350,,
11,DC,District of Columbia,51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",detailed,40,40.2,0.06,0.01,14.22,29580,6.2,12.71,12.71,13.19,14.4,19.18,26430,26450,27430,29960,39900,,
11,DC,District of Columbia,51-3011,Bakers,detailed,740,16.2,1.032,0.83,16.04,33370,2.8,12.72,13.32,14.62,17.61,22.14,26450,27710,30410,36630,46050,,
11,DC,District of Columbia,51-3021,Butchers and Meat Cutters,detailed,160,22.5,0.221,0.24,20.89,43450,4.6,16.22,18.15,21.23,23.58,25.07,33730,37750,44160,49040,52150,,
11,DC,District of Columbia,51-3092,Food Batchmakers,detailed,**,**,**,**,15.37,31960,3.4,12.72,13.31,14.85,16.99,19,26450,27690,30900,35340,39510,,
11,DC,District of Columbia,51-3099,"Food Processing Workers, All Other",detailed,**,**,**,**,13.16,27380,2.6,12.51,12.52,12.72,13.76,14.62,26030,26040,26450,28630,30410,,
11,DC,District of Columbia,51-4041,Machinists,detailed,140,0,0.198,0.07,30.26,62950,4.1,24.82,26.04,28.02,30.04,44.2,51620,54160,58280,62490,91940,,
11,DC,District of Columbia,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,50,16.4,0.074,0.03,29.22,60780,2.7,25.32,26.8,28.85,30.43,34.03,52670,55740,60010,63300,70780,,
11,DC,District of Columbia,51-5111,Prepress Technicians and Workers,detailed,230,8.6,0.326,1.57,40.44,84120,6.7,38.92,39.05,39.06,41.6,46.73,80950,81230,81240,86520,97200,,
11,DC,District of Columbia,51-5112,Printing Press Operators,detailed,530,11,0.739,0.62,38.79,80680,7.9,20.55,25.63,37.64,50.6,56.48,42740,53300,78290,105240,117470,,
11,DC,District of Columbia,51-5113,Print Binding and Finishing Workers,detailed,240,6.7,0.341,1.08,37.11,77190,6.2,24.93,26.42,38.65,41.81,44.51,51860,54960,80390,86960,92580,,
11,DC,District of Columbia,51-6011,Laundry and Dry-Cleaning Workers,detailed,600,21.5,0.839,0.57,17.73,36870,3.5,12.71,12.72,18.53,21.94,23.66,26440,26460,38550,45630,49210,,
11,DC,District of Columbia,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,70,42.1,0.101,0.38,12.71,26450,2.8,12.71,12.71,12.72,12.72,12.72,26440,26440,26450,26450,26460,,
11,DC,District of Columbia,51-6031,Sewing Machine Operators,detailed,30,49.6,0.044,0.05,17.23,35830,5.6,13.67,14.98,16.9,18.91,22.53,28430,31150,35150,39330,46860,,
11,DC,District of Columbia,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,190,15,0.27,1.85,21.54,44810,10.7,12.71,14.69,21.68,27.2,30.53,26440,30560,45090,56590,63510,,
11,DC,District of Columbia,51-8021,Stationary Engineers and Boiler Operators,detailed,710,10.7,1.001,4.57,37.4,77800,1.5,26.23,32.18,37.46,43.49,49.43,54560,66940,77910,90460,102820,,
11,DC,District of Columbia,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,70,19.1,0.092,0.02,29.07,60460,4.1,23.93,26.91,27.67,29.98,39.45,49770,55970,57550,62370,82060,,
11,DC,District of Columbia,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,40,32.1,0.055,0.02,17.57,36540,7.2,12.71,12.72,14.41,20.56,27.95,26440,26460,29970,42770,58140,,
11,DC,District of Columbia,51-9199,"Production Workers, All Other",detailed,100,40.3,0.143,0.09,26.86,55860,15.5,12.71,12.72,22.79,42.32,45.01,26430,26450,47410,88030,93620,,
11,DC,District of Columbia,53-0000,Transportation and Material Moving Occupations,major,15630,5.1,21.945,0.31,22.92,47670,4.9,12.78,13.25,18.97,26.65,36.72,26570,27560,39450,55420,76390,,
11,DC,District of Columbia,53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,730,9.7,1.024,0.36,29.84,62070,6.5,12.83,15.33,28.76,36.82,48.89,26680,31900,59820,76580,101690,,
11,DC,District of Columbia,53-2021,Air Traffic Controllers,detailed,**,**,**,**,36.38,75670,4.7,11.57,11.57,11.58,71.99,89.2,24070,24070,24080,149750,185540,,
11,DC,District of Columbia,53-3021,"Bus Drivers, Transit and Intercity",detailed,**,**,**,**,18.4,38270,4.3,13.47,14.96,17.81,21.32,24.54,28020,31110,37040,44340,51040,,
11,DC,District of Columbia,53-3022,"Bus Drivers, School or Special Client",detailed,950,12.7,1.337,0.38,21.55,44830,7.9,14.92,17.57,21.01,25.77,28.31,31040,36550,43700,53610,58880,,
11,DC,District of Columbia,53-3031,Driver/Sales Workers,detailed,450,33.7,0.629,0.22,15.75,32770,5.6,12.76,12.77,13.5,17.19,23.24,26550,26570,28070,35760,48330,,
11,DC,District of Columbia,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,530,13.7,0.745,0.06,25.37,52760,2.5,20.54,22.25,25.03,28.92,31.11,42730,46290,52060,60160,64700,,
11,DC,District of Columbia,53-3033,Light Truck or Delivery Services Drivers,detailed,1340,16.5,1.887,0.3,17.68,36770,3.5,12.78,12.83,16.24,20.76,26.76,26590,26680,33780,43180,55650,,
11,DC,District of Columbia,53-3041,Taxi Drivers and Chauffeurs,detailed,470,10.2,0.664,0.46,18.15,37760,3.5,12.78,15.33,17.1,18.83,25.62,26580,31890,35560,39160,53290,,
11,DC,District of Columbia,53-3099,"Motor Vehicle Operators, All Other",detailed,560,1.3,0.782,1.99,25.24,52490,3.2,19.87,23.68,25.77,26.99,29.1,41330,49260,53610,56140,60530,,
11,DC,District of Columbia,53-4031,Railroad Conductors and Yardmasters,detailed,680,4.3,0.952,3.25,32.1,66770,4.6,24.86,29.05,32.87,36.04,37.94,51710,60410,68380,74970,78920,,
11,DC,District of Columbia,53-6021,Parking Lot Attendants,detailed,2830,14.9,3.974,3.94,13.7,28490,1.7,12.77,12.78,12.82,13.76,15.21,26570,26580,26660,28610,31630,,
11,DC,District of Columbia,53-6031,Automotive and Watercraft Service Attendants,detailed,40,49.1,0.053,0.07,14.3,29750,2.4,12.76,12.77,12.78,14.21,17.47,26540,26570,26580,29550,36330,,
11,DC,District of Columbia,53-6051,Transportation Inspectors,detailed,250,0.9,0.353,1.7,48.38,100630,11.2,25.06,28.23,51.28,67.8,75.17,52120,58730,106660,141030,156360,,
11,DC,District of Columbia,53-6061,"Transportation Attendants, Except Flight Attendants",detailed,910,8.1,1.281,7.28,19.78,41130,5.8,13.55,17.81,19,21.11,26.35,28190,37050,39510,43910,54810,,
11,DC,District of Columbia,53-6099,"Transportation Workers, All Other",detailed,360,0.5,0.499,1.92,22.62,47050,5.3,15.91,17.91,19.2,26.49,31.58,33100,37250,39930,55100,65690,,
11,DC,District of Columbia,53-7021,Crane and Tower Operators,detailed,**,**,**,**,21.43,44580,20.6,13.34,14.08,15.32,30.28,39.93,27740,29290,31870,62980,83060,,
11,DC,District of Columbia,53-7032,Excavating and Loading Machine and Dragline Operators,detailed,140,33.7,0.202,0.63,24.86,51710,3.6,19.35,22.09,25.2,28.24,30.17,40240,45960,52410,58730,62760,,
11,DC,District of Columbia,53-7051,Industrial Truck and Tractor Operators,detailed,100,9.2,0.136,0.03,24.16,50240,3.8,17.11,21.79,25.6,26.85,29.36,35580,45320,53250,55840,61070,,
11,DC,District of Columbia,53-7061,Cleaners of Vehicles and Equipment,detailed,510,8.1,0.715,0.27,18.67,38840,7.3,12.8,14.43,19.94,21.99,23.22,26620,30020,41480,45750,48300,,
11,DC,District of Columbia,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2090,15.7,2.933,0.15,24.31,50560,7.4,12.77,14.97,20.48,32.07,42.93,26560,31130,42600,66700,89290,,
11,DC,District of Columbia,53-7064,"Packers and Packagers, Hand",detailed,130,17,0.188,0.04,14.34,29820,3.3,12.77,12.78,13.56,14.62,17.2,26570,26580,28210,30410,35790,,
11,DC,District of Columbia,53-7081,Refuse and Recyclable Material Collectors,detailed,600,3.6,0.836,1.02,*,*,*,*,*,*,*,*,*,*,*,*,*,,
