AREA,ST,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11,DC,District of Columbia,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,450,13.3,0.639,0.25,30.32,63060,2.3,22.5,26.38,29.89,34.55,39.12,46790,54860,62170,71860,81370,,
11,DC,District of Columbia,47-2081,Drywall and Ceiling Tile Installers,detailed,**,**,**,**,25.1,52210,5.4,15.76,18.32,22.22,29.85,43.27,32780,38100,46220,62100,90000,,
11,DC,District of Columbia,47-2111,Electricians,detailed,1190,6.4,1.679,0.38,37.18,77330,1.8,25.71,30.27,37.22,44.54,48.81,53490,62970,77420,92640,101530,,
11,DC,District of Columbia,47-2121,Glaziers,detailed,350,22,0.487,1.47,24.87,51730,8.8,15.27,20.1,23.3,31.9,37.07,31760,41800,48470,66360,77100,,
11,DC,District of Columbia,47-2141,"Painters, Construction and Maintenance",detailed,440,16.4,0.614,0.4,25.44,52920,7.4,14.9,20.96,25.73,29.97,34.6,30990,43600,53520,62340,71960,,
11,DC,District of Columbia,47-2151,Pipelayers,detailed,**,**,**,**,29.69,61760,8.3,16.67,22.1,31.19,35.91,38.89,34670,45960,64880,74690,80890,,
11,DC,District of Columbia,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1020,15.3,1.442,0.48,34.54,71840,2.5,19.82,27.16,33.73,43.41,48.7,41230,56490,70160,90290,101290,,
11,DC,District of Columbia,47-2161,Plasterers and Stucco Masons,detailed,70,36.6,0.098,0.58,25.63,53310,7.5,16.2,20.08,27.1,30.04,32.85,33700,41770,56360,62490,68330,,
11,DC,District of Columbia,47-2211,Sheet Metal Workers,detailed,150,3.8,0.217,0.23,29.43,61210,4.8,25.57,26.89,28.99,31.21,38.49,53180,55940,60300,64910,80050,,
11,DC,District of Columbia,47-2221,Structural Iron and Steel Workers,detailed,130,23.4,0.189,0.36,28.17,58590,5.1,16.53,19.64,27.05,34.16,41.9,34390,40860,56260,71060,87140,,
11,DC,District of Columbia,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,60,49.8,0.079,0.46,18.02,37480,5.1,13.1,15.24,17.56,21.08,23.88,27250,31690,36520,43850,49670,,
11,DC,District of Columbia,47-3012,Helpers--Carpenters,detailed,130,17.7,0.177,0.75,18.85,39200,3.6,15.85,16.82,18.43,20.62,23.52,32970,34980,38340,42880,48920,,
11,DC,District of Columbia,47-3013,Helpers--Electricians,detailed,130,11.3,0.187,0.37,20.35,42330,4.8,13.12,17.95,20.91,23.31,26.14,27300,37330,43500,48480,54380,,
11,DC,District of Columbia,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,600,24.9,0.845,2.2,19.38,40320,10.7,12.23,14.04,16.74,20.75,33.44,25430,29210,34820,43170,69550,,
11,DC,District of Columbia,47-3019,"Helpers, Construction Trades, All Other",detailed,90,43.7,0.13,0.8,15.85,32970,5.6,11.82,12.35,15.59,18.29,21.44,24590,25700,32430,38050,44600,,
11,DC,District of Columbia,47-4011,Construction and Building Inspectors,detailed,290,13,0.414,0.6,39.92,83040,2.7,25.76,32.91,38.69,47.18,54.69,53590,68450,80470,98140,113750,,
11,DC,District of Columbia,47-4021,Elevator Installers and Repairers,detailed,80,3.7,0.111,0.65,37.2,77380,2.7,23.76,29.89,40.6,44.61,47.4,49420,62180,84450,92790,98590,,
11,DC,District of Columbia,47-4041,Hazardous Materials Removal Workers,detailed,150,20.5,0.207,0.68,19.24,40010,10.4,15.01,15.92,17.53,21.29,28.07,31230,33120,36470,44280,58390,,
11,DC,District of Columbia,47-4090,Miscellaneous Construction and Related Workers,detailed,60,19.5,0.08,0.33,27.05,56260,5.4,15.57,20.49,26.51,31.49,40.96,32380,42610,55150,65490,85190,,
11,DC,District of Columbia,49-0000,"Installation, Maintenance, and Repair Occupations",major,9630,4.3,13.601,0.35,27.58,57360,2.5,14.76,19.87,26.92,33.91,40.16,30700,41320,55990,70530,83540,,
11,DC,District of Columbia,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,840,5.2,1.181,0.37,38.35,79770,2.2,26.98,32.79,37.38,42.7,49.69,56120,68210,77750,88810,103360,,
11,DC,District of Columbia,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,90,12.1,0.131,0.19,19.21,39970,8.4,14.15,15.82,17.53,19.35,29.22,29440,32910,36460,40240,60780,,
11,DC,District of Columbia,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,180,20.7,0.26,0.16,32.71,68050,4.9,20.77,24.78,34.17,39.37,45.58,43210,51530,71070,81900,94810,,
11,DC,District of Columbia,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,180,6,0.256,0.57,40.48,84200,4.8,31.86,33.61,38.1,48.94,50.23,66270,69900,79240,101790,104470,,
11,DC,District of Columbia,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,**,**,**,**,41.62,86580,4.1,24.2,36.85,43.37,48.16,54.24,50330,76650,90200,100170,112820,,
11,DC,District of Columbia,49-2098,Security and Fire Alarm Systems Installers,detailed,30,31.7,0.044,0.09,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,49-3021,Automotive Body and Related Repairers,detailed,**,**,**,**,22.37,46520,23.8,11.51,11.67,14.29,30.39,44.02,23940,24270,29730,63220,91550,,
11,DC,District of Columbia,49-3023,Automotive Service Technicians and Mechanics,detailed,350,14,0.499,0.11,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,90,19.8,0.122,0.07,27.85,57930,11.4,16.91,21.17,28.34,35.46,38.49,35180,44030,58960,73760,80060,,
11,DC,District of Columbia,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,70,3.4,0.102,0.11,27.93,58090,2.6,21.91,25.15,27.75,29.87,35.14,45580,52320,57730,62130,73090,,
11,DC,District of Columbia,49-3091,Bicycle Repairers,detailed,200,23.6,0.278,3.12,15.65,32540,4,11.82,12.99,15.67,17.92,19.41,24580,27010,32590,37280,40370,,
11,DC,District of Columbia,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,350,9.8,0.495,0.23,32.65,67920,2.1,22.96,28.55,32.43,36.8,42.69,47750,59390,67450,76550,88800,,
11,DC,District of Columbia,49-9041,Industrial Machinery Mechanics,detailed,190,12.5,0.262,0.11,32.77,68160,3.6,26.72,30.35,32.96,36.06,38.2,55570,63130,68570,75010,79460,,
11,DC,District of Columbia,49-9071,"Maintenance and Repair Workers, General",detailed,5110,7.1,7.217,0.76,23.71,49320,2.3,13.69,17.56,22.92,28.75,34.83,28470,36530,47670,59810,72440,,
11,DC,District of Columbia,49-9094,Locksmiths and Safe Repairers,detailed,30,2.7,0.045,0.36,30.01,62420,2.1,24.56,27.26,29.97,32.62,36.38,51090,56710,62330,67850,75670,,
11,DC,District of Columbia,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,200,6.7,0.285,0.36,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11,DC,District of Columbia,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,150,25,0.212,0.2,27.8,57820,7.6,16.89,19.59,27.68,33.51,40.44,35130,40740,57580,69700,84110,,
11,DC,District of Columbia,51-0000,Production Occupations,major,5150,5.9,7.272,0.11,27.43,57050,6.9,12.03,16.29,25.03,37.78,45.15,25030,33880,52060,78590,93910,,
11,DC,District of Columbia,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,210,9.1,0.298,0.07,36.54,76000,4.8,16.58,24.33,39.47,43.82,50.56,34490,50600,82090,91140,105160,,
11,DC,District of Columbia,51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",detailed,40,43.6,0.057,0.01,12.52,26050,1.6,11.69,11.78,12.07,12.93,14.31,24310,24500,25100,26890,29770,,
11,DC,District of Columbia,51-3011,Bakers,detailed,530,14.9,0.747,0.58,15.75,32770,3.4,11.86,12.39,14.08,18.69,22.79,24660,25760,29280,38880,47400,,
11,DC,District of Columbia,51-3021,Butchers and Meat Cutters,detailed,**,**,**,**,21.4,44520,4.2,16.8,20.21,22.01,23.78,24.92,34930,42040,45780,49470,51830,,
11,DC,District of Columbia,51-3092,Food Batchmakers,detailed,**,**,**,**,15.6,32450,7.3,12.77,13.61,15,17.13,18.74,26570,28310,31200,35640,38990,,
11,DC,District of Columbia,51-4041,Machinists,detailed,140,0,0.204,0.08,31.53,65580,3.9,26.26,27.57,29.69,31.82,43.21,54610,57340,61760,66190,89880,,
11,DC,District of Columbia,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,40,6,0.057,0.02,29.26,60870,2.2,25.58,27.08,29.09,31.61,35.55,53200,56320,60500,65750,73950,,
11,DC,District of Columbia,51-5112,Printing Press Operators,detailed,560,13.5,0.785,0.65,40.31,83840,5.5,23.23,27.04,43.07,49.93,60.04,48320,56250,89590,103850,124890,,
11,DC,District of Columbia,51-5113,Print Binding and Finishing Workers,detailed,240,0.7,0.338,0.99,35.91,74700,2.8,24.37,25.04,37.79,41.39,43.52,50700,52070,78600,86090,90520,,
11,DC,District of Columbia,51-6011,Laundry and Dry-Cleaning Workers,detailed,480,15.7,0.682,0.46,16.94,35230,3.5,11.74,11.94,17.05,21.46,23.29,24420,24830,35460,44640,48450,,
11,DC,District of Columbia,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,100,47.6,0.144,0.48,13.62,28320,12.2,11.71,11.77,11.88,12.08,21.2,24350,24480,24700,25120,44110,,
11,DC,District of Columbia,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,360,29.9,0.503,3.51,21.89,45520,8.3,11.94,16.59,22.02,26.55,31.08,24820,34500,45790,55210,64650,,
11,DC,District of Columbia,51-7011,Cabinetmakers and Bench Carpenters,detailed,90,45.8,0.126,0.18,21.94,45640,10.4,12.03,14.92,21.14,28.23,31.62,25030,31040,43970,58720,65770,,
11,DC,District of Columbia,51-8021,Stationary Engineers and Boiler Operators,detailed,730,9.4,1.026,4.46,36.97,76900,1.3,25.85,31.62,37.03,42.25,48.77,53780,65760,77030,87880,101440,,
11,DC,District of Columbia,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,60,14.7,0.088,0.02,28.69,59670,3.5,24.35,27.04,27.05,28.97,37.62,50660,56250,56260,60260,78260,,
11,DC,District of Columbia,51-9081,Dental Laboratory Technicians,detailed,50,19.2,0.065,0.26,36.75,76440,18.7,11.93,28.2,34.92,49.61,58.78,24810,58650,72640,103200,122260,,
11,DC,District of Columbia,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,**,**,**,**,15.57,32380,11.3,11.68,11.69,11.71,14.39,19.76,24300,24310,24360,29940,41100,,
11,DC,District of Columbia,51-9198,Helpers--Production Workers,detailed,30,27.3,0.046,0.02,19.28,40110,6.9,11.69,12.89,20.41,23.61,27.49,24310,26820,42460,49110,57180,,
11,DC,District of Columbia,51-9199,"Production Workers, All Other",detailed,120,42.7,0.176,0.1,24.68,51340,14.7,11.69,11.98,19.67,41.37,41.38,24310,24910,40920,86050,86070,,
11,DC,District of Columbia,53-0000,Transportation and Material Moving Occupations,major,14970,5,21.14,0.3,22.08,45920,5.4,11.77,12.27,18.4,26.43,37.03,24490,25510,38280,54970,77020,,
11,DC,District of Columbia,53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,660,6.1,0.938,0.34,29.71,61800,7.6,12.16,16.11,28.61,36.82,50.52,25290,33500,59510,76590,105090,,
11,DC,District of Columbia,53-2012,Commercial Pilots,detailed,30,15.8,0.045,0.17,*,111420,13.3,*,*,*,*,*,69690,76550,90460,101700,#,True,
11,DC,District of Columbia,53-2021,Air Traffic Controllers,detailed,700,1.5,0.995,6.22,35.62,74090,5.8,11.32,11.32,11.33,69.42,87.03,23550,23550,23560,144400,181030,,
11,DC,District of Columbia,53-3021,"Bus Drivers, Transit and Intercity",detailed,390,45.8,0.547,0.44,17.73,36870,3.2,12.3,14.32,17.45,20.8,23.79,25590,29780,36290,43270,49480,,
11,DC,District of Columbia,53-3022,"Bus Drivers, School or Special Client",detailed,970,28.9,1.364,0.38,20.87,43420,8.9,12.25,15.81,23.37,25.7,27.24,25490,32890,48610,53460,56660,,
11,DC,District of Columbia,53-3031,Driver/Sales Workers,detailed,500,20.5,0.701,0.23,16.27,33840,4.1,11.71,11.79,12.8,21.17,24.7,24360,24520,26630,44030,51370,,
11,DC,District of Columbia,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,510,16.6,0.718,0.06,24.16,50250,2.4,19.93,21.37,23.72,27.62,29.7,41460,44460,49340,57450,61770,,
11,DC,District of Columbia,53-3033,Light Truck or Delivery Services Drivers,detailed,1740,21.3,2.451,0.4,15.31,31840,3.1,11.72,11.94,12.38,17.6,22.91,24370,24840,25740,36610,47650,,
11,DC,District of Columbia,53-3041,Taxi Drivers and Chauffeurs,detailed,410,20.3,0.578,0.42,18,37450,3.2,12.78,14.47,16.41,18.69,27.41,26570,30100,34130,38870,57010,,
11,DC,District of Columbia,53-3099,"Motor Vehicle Operators, All Other",detailed,550,0.5,0.772,1.93,25.51,53070,3,20.47,22.93,26.02,28.23,29.85,42570,47690,54120,58720,62080,,
11,DC,District of Columbia,53-4011,Locomotive Engineers,detailed,320,6.1,0.455,1.82,37.51,78020,5.3,23.09,30.54,39.54,46.08,49.75,48020,63520,82250,95840,103480,,
11,DC,District of Columbia,53-4031,Railroad Conductors and Yardmasters,detailed,670,4,0.94,3.01,30.62,63690,3.4,21.97,26.07,30.67,36.02,39.47,45690,54230,63800,74930,82090,,
11,DC,District of Columbia,53-5011,Sailors and Marine Oilers,detailed,30,6.7,0.045,0.21,13.38,27820,3.7,11.72,11.86,12.13,12.47,18.12,24370,24660,25220,25940,37690,,
11,DC,District of Columbia,53-6021,Parking Lot Attendants,detailed,2430,8.2,3.429,3.36,12.9,26830,1.8,11.72,11.84,12.09,12.58,15.14,24380,24620,25160,26160,31500,,
11,DC,District of Columbia,53-6031,Automotive and Watercraft Service Attendants,detailed,50,34.1,0.076,0.09,13.51,28090,3.8,11.76,11.86,12.1,13.68,17.33,24460,24680,25160,28460,36040,,
11,DC,District of Columbia,53-6051,Transportation Inspectors,detailed,260,1.2,0.362,1.72,48.06,99970,12.2,26.09,29.22,50.14,65.46,72.91,54270,60780,104290,136160,151660,,
11,DC,District of Columbia,53-6061,"Transportation Attendants, Except Flight Attendants",detailed,330,14.2,0.462,2.7,24.39,50740,9.5,11.9,20.77,26.06,29.36,31.34,24760,43190,54200,61070,65180,,
11,DC,District of Columbia,53-6099,"Transportation Workers, All Other",detailed,420,0.6,0.588,2.18,21.53,44780,4.8,14.37,17.49,19.22,23.84,29.74,29880,36380,39980,49590,61860,,
11,DC,District of Columbia,53-7021,Crane and Tower Operators,detailed,**,**,**,**,29.24,60820,3.5,13.8,20.02,32.68,37.39,40.59,28710,41640,67980,77760,84420,,
11,DC,District of Columbia,53-7032,Excavating and Loading Machine and Dragline Operators,detailed,100,24.7,0.137,0.43,25.92,53920,5.5,19.26,22.39,26.83,29.73,31.52,40050,46570,55810,61830,65560,,
11,DC,District of Columbia,53-7051,Industrial Truck and Tractor Operators,detailed,90,9.7,0.125,0.03,22.77,47360,3.9,15.57,18.68,24.32,26.03,29.15,32390,38850,50580,54140,60630,,
11,DC,District of Columbia,53-7061,Cleaners of Vehicles and Equipment,detailed,540,4.4,0.761,0.29,18.77,39050,9,11.72,13.46,20.65,23.1,24.57,24390,27990,42950,48050,51100,,
11,DC,District of Columbia,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,1990,18.3,2.814,0.15,24.07,50070,7.8,12.01,14.37,18.84,33.63,42.98,24980,29890,39180,69960,89390,,
11,DC,District of Columbia,53-7064,"Packers and Packagers, Hand",detailed,170,13.4,0.238,0.05,13.46,28000,3.3,11.79,11.95,12.39,13.95,16.83,24530,24860,25780,29010,35000,,
11,DC,District of Columbia,53-7081,Refuse and Recyclable Material Collectors,detailed,680,14.1,0.955,1.18,21.65,45020,4.2,15.72,16.99,22.12,24.69,28.92,32690,35340,46010,51350,60150,,
