PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,OCC_GROUP,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,O_GROUP,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4071,File Clerks,NA,1090,8,0.567,NA,20.5,42640,2.1,14.53,16.93,20.7,22.9,26.28,30220,35210,43060,47630,54660,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.93,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4081,"Hotel, Motel, and Resort Desk Clerks",NA,1350,8.2,0.706,NA,17.16,35680,1.7,14.78,16.39,16.95,17.62,17.96,30740,34100,35260,36660,37360,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.45,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4111,"Interviewers, Except Eligibility and Loan",NA,1530,6.5,0.796,NA,22.18,46130,1.4,17.68,18.21,22.38,23.03,28.49,36770,37880,46550,47910,59250,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.66,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4121,"Library Assistants, Clerical",NA,460,1.7,0.238,NA,19.77,41120,0.4,14.43,17.88,18.29,22.63,23.16,30020,37180,38030,47070,48170,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.43,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4131,Loan Interviewers and Clerks,NA,2280,9,1.188,NA,25.86,53800,2.7,14.51,21.43,26.04,29.39,37.05,30180,44570,54170,61140,77060,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.7,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4141,New Accounts Clerks,NA,170,32.7,0.088,NA,22.22,46230,3.6,18.4,19.63,21.34,23.41,25.84,38260,40830,44380,48700,53760,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.31,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4151,Order Clerks,NA,23030,7.5,12.009,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,12.64,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",NA,1600,6.2,0.834,NA,24.23,50390,1.1,18.05,21.55,23.23,28.61,29.9,37540,44810,48310,59500,62190,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.14,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4171,Receptionists and Information Clerks,NA,11680,7.5,6.089,NA,19.64,40840,1.5,14.88,17.32,18.11,22.37,23.39,30960,36020,37680,46530,48660,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.87,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,NA,2030,5,1.06,NA,23.01,47870,0.9,14.53,16.88,22.79,28.86,29.49,30220,35110,47400,60020,61340,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.48,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4199,"Information and Record Clerks, All Other",NA,1960,6.5,1.021,NA,22.83,47480,2.4,16.6,18.47,22.72,25.55,29.59,34530,38430,47260,53140,61550,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.93,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5011,Cargo and Freight Agents,NA,1330,18.6,0.696,NA,25.55,53150,6,17.85,19.93,22.81,28.86,36.73,37130,41440,47450,60020,76400,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.14,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5021,Couriers and Messengers,NA,580,18.6,0.305,NA,19.18,39890,2.7,15.81,17.3,17.89,22.33,22.89,32880,35990,37210,46450,47610,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.63,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5031,Public Safety Telecommunicators,NA,620,36.6,0.322,NA,34.06,70840,2.2,29.1,29.46,36.82,37.55,38.33,60520,61280,76580,78100,79720,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.47,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",NA,2350,6.3,1.227,NA,27.76,57730,1.7,17.02,20.44,26.48,31.12,37.94,35400,42520,55070,64740,78920,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.89,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5041,"Meter Readers, Utilities",NA,210,19.4,0.107,NA,30.35,63130,1.3,22.9,28.86,29.16,32.06,36.06,47630,60020,60660,66680,75000,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.63,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5051,Postal Service Clerks,NA,640,0,0.336,NA,26.1,54290,0,18.69,22.15,25.28,30.87,31.49,38880,46070,52580,64210,65500,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.6,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5052,Postal Service Mail Carriers,NA,3500,0,1.823,NA,26.76,55650,0,19.06,20.76,26.1,32.32,32.34,39640,43180,54290,67230,67270,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.77,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",NA,1500,0,0.784,NA,25.95,53970,0,18.1,21.29,30.2,30.87,30.87,37650,44280,62820,64210,64210,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.98,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5061,"Production, Planning, and Expediting Clerks",NA,5620,7.3,2.933,NA,27.36,56920,1.6,17.3,19.44,24.72,30.5,40.38,35980,40420,51410,63440,83980,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.13,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5071,"Shipping, Receiving, and Inventory Clerks",NA,13580,3.8,7.082,NA,23.29,48440,0.7,17.41,18.18,22.31,26.63,36.3,36210,37810,46400,55400,75500,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.25,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",NA,670,9.6,0.352,NA,23.1,48050,1.5,17.87,20.7,22.72,26.28,28.9,37170,43060,47260,54660,60120,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.91,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6011,Executive Secretaries and Executive Administrative Assistants,NA,6010,4.1,3.132,NA,34.82,72430,1,23.59,29.46,36.86,37.89,46.8,49070,61280,76680,78810,97350,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.95,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6012,Legal Secretaries and Administrative Assistants,NA,2180,17.2,1.139,NA,28.68,59640,6.9,18.36,22.76,28.03,36.65,38.04,38180,47330,58300,76240,79120,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.03,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6013,Medical Secretaries and Administrative Assistants,NA,4670,6.3,2.433,NA,24,49920,0.8,18.21,22.38,23,27.97,29,37880,46550,47830,58180,60330,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.52,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",NA,17750,2.9,9.255,NA,24.41,50770,1,17.92,21.22,23.35,28.61,29.6,37270,44140,48570,59500,61570,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.71,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9021,Data Entry Keyers,NA,1060,20.8,0.554,NA,19.77,41130,2.9,14.42,16.93,18.16,22.5,27.31,29990,35210,37780,46800,56800,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.53,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9022,Word Processors and Typists,NA,140,13.6,0.072,NA,23.09,48020,2.8,17.82,18.4,22.38,25.53,28.86,37060,38260,46550,53100,60020,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.24,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9041,Insurance Claims and Policy Processing Clerks,NA,1820,7.3,0.948,NA,27.25,56680,2,18.07,22.69,25.25,29.93,38.04,37580,47200,52530,62260,79120,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.61,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",NA,970,20.8,0.504,NA,20.78,43210,1.8,16.95,17.36,17.69,22.38,28.92,35260,36110,36800,46550,60150,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.02,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9061,"Office Clerks, General",NA,29620,8.3,15.446,NA,22.87,47570,0.9,15.91,18.01,22.46,26.78,29.75,33080,37450,46720,55700,61870,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.84,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9071,"Office Machine Operators, Except Computer",NA,1220,28.1,0.637,NA,20.14,41900,3.8,15.99,16.33,20.27,23.25,26.28,33260,33960,42150,48360,54660,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,2.73,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9081,Proofreaders and Copy Markers,NA,80,44.8,0.04,NA,21.54,44800,6.4,17.82,17.82,18.5,23.35,29.27,37070,37070,38480,48570,60880,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.06,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9111,Statistical Assistants,NA,180,16,0.096,NA,25.6,53250,2.5,18.47,22.66,23.35,29.46,31.76,38420,47130,48570,61270,66050,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,2.18,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9199,"Office and Administrative Support Workers, All Other",NA,2580,5.4,1.344,NA,22.76,47350,1,14.52,18.36,21.48,25.89,28.42,30210,38180,44680,53840,59110,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.29,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-0000,"Farming, Fishing, and Forestry Occupations",NA,1880,7.3,0.98,NA,21.37,44440,2.1,14.24,16.37,18.02,23.42,31.69,29620,34050,37480,48710,65920,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,major,0.31,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",NA,100,9.5,0.053,NA,30.74,63930,2.6,20.47,23.42,32.01,34.81,42.73,42570,48710,66570,72400,88890,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.29,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2011,Agricultural Inspectors,NA,60,39.1,0.03,NA,29.19,60700,16.7,16.08,23.42,25.91,35.81,44.26,33440,48710,53890,74490,92060,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.31,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",NA,920,10.8,0.48,NA,18.57,38630,2.4,14.59,16.44,17.33,20.53,22.69,30340,34190,36050,42700,47190,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.24,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",NA,390,8.7,0.201,NA,17.31,36000,2.9,14.22,14.22,16.24,18.12,22.69,29570,29580,33790,37680,47190,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.83,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4022,Logging Equipment Operators,NA,160,12.6,0.083,NA,28.72,59740,2.6,23.01,24.85,29.03,30.7,33.39,47860,51680,60380,63860,69460,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.46,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4023,Log Graders and Scalers,NA,30,26.8,0.017,NA,24.04,50010,3.6,19.48,20.52,23.25,27.86,28.33,40520,42680,48360,57940,58930,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.73,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-0000,Construction and Extraction Occupations,NA,91700,1.3,47.821,NA,35.84,74550,0.8,21.22,23.98,33.18,46.57,53.55,44130,49870,69010,96870,111390,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,major,1.15,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,NA,10870,3.6,5.668,NA,48.66,101210,1.3,29.59,37.78,48.27,60.74,65.44,61550,78590,100410,126330,136110,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.2,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2011,Boilermakers,NA,130,30.9,0.067,NA,40.32,83870,4.9,29.13,37.13,37.14,48.19,48.19,60590,77240,77240,100240,100240,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.73,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2021,Brickmasons and Blockmasons,NA,600,7.1,0.311,NA,37.28,77550,2.6,22.95,28.9,37.03,47.74,48.33,47730,60110,77030,99310,100520,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.78,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2022,Stonemasons,NA,**,**,**,NA,32.04,66650,7.2,25.74,29.25,29.64,37.66,41,53530,60830,61650,78330,85280,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,**,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2031,Carpenters,NA,15260,6.1,7.96,NA,33.71,70110,2,22.74,26.74,29.86,38.38,48.03,47300,55630,62110,79830,99900,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.68,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2041,Carpet Installers,NA,300,26.8,0.159,NA,25.38,52780,7.6,17.01,17.46,22.64,29.97,39.32,35380,36310,47100,62330,81780,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.13,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",NA,480,23.8,0.248,NA,23.69,49270,5.6,17.53,18.53,22.32,28.71,28.82,36470,38550,46430,59720,59940,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.91,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2044,Tile and Stone Setters,NA,480,17.6,0.248,NA,26.99,56150,3.7,17.78,23.48,24.56,29.88,36.73,36990,48830,51070,62150,76390,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.85,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2051,Cement Masons and Concrete Finishers,NA,2780,8.7,1.45,NA,32.69,68000,3.5,21.51,24.06,33.54,38.17,48.09,44750,50040,69750,79390,100020,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.09,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2061,Construction Laborers,NA,15740,6,8.206,NA,28,58240,1.9,18.05,22.31,24.59,36.01,38.78,37550,46410,51140,74890,80660,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.19,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",NA,**,**,**,NA,29.54,61440,8.7,18.35,26.31,29.76,37.82,37.83,38170,54720,61900,78670,78680,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,**,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2072,Pile Driver Operators,NA,140,38.7,0.071,NA,42.67,88750,2.2,30.23,37.52,47.27,48.01,49.05,62870,78050,98310,99850,102020,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,2.65,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2073,Operating Engineers and Other Construction Equipment Operators,NA,4530,5.1,2.361,NA,39.4,81950,1.5,26.31,30.91,38.02,47.99,49.38,54720,64290,79090,99820,102720,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.82,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2081,Drywall and Ceiling Tile Installers,NA,2700,9,1.409,NA,34.77,72310,5.1,16.33,28.66,36.5,45.1,48.09,33970,59610,75920,93810,100020,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,2.05,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2082,Tapers,NA,1610,9.4,0.838,NA,35.82,74510,3,28.38,29.27,35.18,44.39,47.69,59020,60890,73180,92340,99190,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,8.1,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2111,Electricians,NA,10160,2.9,5.3,NA,40.77,84790,1.5,23.12,29.52,37.99,49.22,62.39,48100,61390,79020,102380,129760,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.15,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2121,Glaziers,NA,1210,13.6,0.633,NA,34.6,71970,6.4,21.09,23.42,31.17,46.57,54.61,43860,48720,64830,96870,113590,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.69,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",NA,700,32.6,0.366,NA,32.45,67500,7.6,22.6,23.38,28.51,36.94,51.68,47010,48640,59300,76840,107480,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.7,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2132,"Insulation Workers, Mechanical",NA,170,44.8,0.091,NA,45.07,93740,12.3,26.71,33.28,46.93,59.23,59.23,55550,69220,97610,123210,123210,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.46,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2141,"Painters, Construction and Maintenance",NA,5030,10.6,2.625,NA,26.82,55780,3.4,17.87,23.04,25.98,29.53,35.84,37170,47920,54040,61420,74550,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.73,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2151,Pipelayers,NA,690,11.2,0.359,NA,33.62,69930,2,22.66,29.68,36.65,37.83,38.19,47130,61730,76240,78680,79430,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.52,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2152,"Plumbers, Pipefitters, and Steamfitters",NA,5880,9.3,3.066,NA,41.37,86040,3.3,22.52,29.13,37.7,49.63,62.43,46830,60590,78420,103240,129840,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.03,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2161,Plasterers and Stucco Masons,NA,90,40.9,0.046,NA,31.53,65590,6,22.99,23.42,26.62,46.36,47.46,47810,48720,55380,96420,98710,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.24,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2181,Roofers,NA,2630,3.9,1.374,NA,30.07,62540,2.8,22.11,23.48,28.73,36.56,37.65,45980,48840,59750,76050,78320,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.49,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2211,Sheet Metal Workers,NA,1860,9.2,0.972,NA,45.12,93840,3.5,23.15,30.37,46.76,60.71,61.9,48150,63170,97260,126270,128750,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.12,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2221,Structural Iron and Steel Workers,NA,1580,11.9,0.824,NA,42.43,88250,2.7,29.66,37.83,47.35,48.43,50.13,61690,78680,98500,100740,104260,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.69,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",NA,150,17.4,0.08,NA,31.7,65940,5.3,19.28,21.57,32.18,37.66,46.89,40100,44860,66940,78330,97540,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.62,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3012,Helpers--Carpenters,NA,360,29.7,0.19,NA,19.5,40550,3.4,14.53,16.63,18.21,22.89,25.56,30220,34590,37870,47610,53170,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.97,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3013,Helpers--Electricians,NA,180,31.4,0.093,NA,23.41,48690,11.9,19.3,19.31,19.47,24.95,36.29,40150,40160,40490,51900,75490,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.18,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",NA,**,**,**,NA,20.33,42280,14.2,14.29,17.68,22.37,22.38,27.84,29710,36780,46540,46550,57900,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,**,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",NA,**,**,**,NA,19.93,41460,14.2,14.29,14.29,17.69,25.05,29.02,29710,29720,36790,52100,60360,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,**,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4011,Construction and Building Inspectors,NA,1480,8.8,0.772,NA,40.17,83560,2.6,23.57,31.47,40.93,48.27,49.03,49020,65460,85130,100410,101980,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.92,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4021,Elevator and Escalator Installers and Repairers,NA,460,38.4,0.241,NA,48.71,101330,11.1,21.28,29.42,58.3,61.24,70.51,44270,61200,121260,127370,146650,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.51,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4031,Fence Erectors,NA,400,28.7,0.209,NA,21.57,44860,3.6,17.39,19.29,20.03,23.29,28.42,36180,40130,41660,48450,59110,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.2,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4041,Hazardous Materials Removal Workers,NA,580,12.7,0.304,NA,28.24,58730,3.7,18.47,22.06,23.96,36.65,38.15,38410,45880,49840,76240,79340,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.97,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4051,Highway Maintenance Workers,NA,710,5.7,0.373,NA,32.38,67340,0.8,28.41,29.31,31.43,36.72,38.11,59080,60970,65370,76380,79260,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.37,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,NA,460,7.5,0.238,NA,27.37,56930,4.5,18.05,21.34,27.36,30.03,37.83,37550,44380,56910,62470,78680,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.17,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-4090,Miscellaneous Construction and Related Workers,NA,100,33.2,0.052,NA,28.31,58890,5.5,20.4,20.71,28.17,35.51,35.51,42420,43070,58600,73850,73850,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.24,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",NA,310,13.1,0.163,NA,37.89,78800,11.5,22.66,25.1,34.7,37.19,75.63,47130,52210,72170,77340,157310,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.64,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-5023,"Earth Drillers, Except Oil and Gas",NA,**,**,**,NA,26.07,54220,6,16.85,22.66,24.54,28.86,36.65,35060,47130,51050,60030,76240,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,**,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",49-0000,"Installation, Maintenance, and Repair Occupations",NA,64660,1.5,33.72,NA,31.23,64950,0.6,18,22.9,29.35,37.51,47.74,37440,47630,61050,78010,99300,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,major,0.85,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",NA,6270,3.3,3.268,NA,41.46,86250,1,26.99,30.33,38.51,49.01,60.53,56140,63090,80100,101930,125910,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.87,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",49-2011,"Computer, Automated Teller, and Office Machine Repairers",NA,970,18.3,0.504,NA,23.68,49250,3,17.82,18.67,22.41,28.04,32.25,37070,38840,46620,58320,67070,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,0.82,NA,NA
WA,42660,"Seattle-Tacoma-Bellevue, WA",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",NA,290,45,0.152,NA,37.54,78080,7.4,23.03,29.88,38.24,47.78,48.79,47890,62160,79530,99390,101470,NA,NA,2021,NA,4,0,Cross-industry,cross-industry,1235,detailed,1.57,NA,NA
