AREA,AREA_NAME,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,780,19.3,0.386,0.78,NA,24.1,50130,6.7,16.1,18,25.48,29.23,31.72,33480,37450,53010,60790,65970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,130,37.3,0.064,0.96,NA,36.54,76000,5.3,26.37,31.17,35.11,42.19,48.88,54860,64830,73030,87750,101680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,4920,14.5,2.436,1.08,NA,27.32,56820,1.9,17.33,20.55,26.05,32.23,38.49,36040,42750,54170,67030,80070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,540,29.4,0.269,1.38,NA,*,50510,2.2,*,*,*,*,*,40730,43740,48710,56310,63480,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,detailed,60,27.2,0.028,1.73,NA,41.79,86920,2.1,33.22,36.9,41.94,46.88,50.11,69100,76740,87240,97500,104240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,1130,20.4,0.557,1.51,NA,31.68,65890,4,19.98,23.17,28.91,37.77,49.9,41560,48190,60140,78560,103780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,78820,2.4,39.002,0.88,NA,18.38,38240,1.3,12.9,14.37,16.86,20.59,26.95,26820,29890,35060,42820,56050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,32670,5.4,16.166,0.75,NA,15.3,31820,2.1,12.39,13.27,14.76,16.78,18.57,25760,27610,30710,34910,38620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,19460,8.1,9.628,1,NA,16.88,35110,1.4,13.39,15.07,16.79,18.64,20.68,27850,31340,34920,38780,43010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,250,38.8,0.123,0.38,NA,16.46,34230,4.5,12.35,13.06,15.4,18.81,22.84,25690,27150,32020,39120,47510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,520,23.5,0.257,0.84,NA,31.85,66250,1.6,25.62,27.77,31.19,36.32,39.67,53290,57760,64870,75540,82520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,**,**,**,**,NA,31.94,66430,4.5,26.55,28.85,32.57,37.02,39.93,55220,60000,67740,77010,83050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,810,12.6,0.399,0.61,NA,29.98,62360,1.7,22.23,26.2,29.96,34.81,38.45,46230,54500,62310,72410,79970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,200,21.9,0.099,0.29,NA,15.34,31900,2.6,12.25,12.82,15.49,17.62,18.95,25470,26670,32230,36650,39410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,3360,12,1.661,2.28,NA,32.3,67180,3.3,18.83,27.32,33.06,37.98,42.81,39170,56830,68770,78990,89040,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,5500,7.6,2.72,1.14,NA,23.11,48070,2.6,16.78,19.4,22.84,26.75,30.18,34890,40360,47500,55640,62760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,8570,7.2,4.241,0.87,NA,22.66,47140,1,17.58,20.15,22.57,25.24,28.88,36560,41910,46950,52490,60070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,690,8.9,0.34,0.88,NA,20.46,42560,1.9,15.75,17.25,20.13,23.55,25.97,32760,35890,41880,48990,54030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,800,37.8,0.394,1.04,NA,17.57,36550,8.1,12.68,13.73,16.09,20.87,25.18,26380,28550,33470,43420,52380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,620,11.6,0.307,1.21,NA,16.3,33910,2.4,12.76,13.79,15.47,18.35,21.51,26540,28690,32170,38160,44730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,2200,14,1.09,1.65,NA,15.45,32130,2.2,12.92,13.83,15.28,17.2,18.63,26870,28770,31780,35780,38750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,1550,14.5,0.768,0.88,NA,20.26,42150,1.8,15.94,17.37,19.66,22.89,25.85,33150,36130,40890,47600,53770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,1480,5.8,0.732,1.15,NA,23.85,49610,2.5,16.59,18.91,22.64,27.44,33.11,34510,39330,47090,57080,68860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,38250,5.3,18.926,0.79,NA,29.68,61730,2.8,14.74,17.88,25.05,41.05,50.39,30660,37190,52110,85380,104810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,310,8.4,0.154,0.49,NA,40.1,83400,5.2,29.88,30.9,39.39,47.14,52.68,62150,64260,81940,98050,109580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,1220,4.3,0.603,0.73,NA,58.98,122690,1.6,46.07,52.58,58.09,64.95,76.72,95820,109360,120820,135090,159580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1500,16,0.74,1.56,NA,52.83,109890,1.4,41.53,45.92,52.51,59.76,66.18,86380,95520,109230,124300,137650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1500,4,0.744,1.32,NA,25.85,53770,3.7,16.94,18.58,22.1,29.17,38.72,35240,38640,45970,60680,80530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,4430,16.4,2.193,0.99,NA,40.68,84610,2,28.78,34.7,41.27,47.48,51.92,59870,72170,85850,98760,108000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,70,8.8,0.033,0.35,NA,48.54,100960,2.8,36.44,41.91,47.5,56.24,65.19,75800,87170,98790,116970,135600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-3011,Bailiffs,detailed,110,1.1,0.053,0.4,NA,32.82,68260,4,26.22,29.82,33.06,37.2,41.42,54530,62020,68750,77380,86140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-3012,Correctional Officers and Jailers,detailed,2380,8.3,1.18,0.41,NA,30.21,62830,3.2,22.68,26.76,29.94,34.78,38.07,47180,55660,62270,72330,79180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-3021,Detectives and Criminal Investigators,detailed,700,5.2,0.349,0.49,NA,52.86,109950,3.1,36.54,42.98,51.24,64.45,72.02,75990,89410,106580,134050,149810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-3041,Parking Enforcement Workers,detailed,160,9.3,0.077,1.47,NA,29.99,62380,6,20.18,25.71,30.8,36.03,39.04,41980,53480,64070,74940,81200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,4740,4,2.344,0.52,NA,40.55,84330,1.9,29.11,34.78,41.93,46.93,50.37,60540,72350,87220,97620,104770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9011,Animal Control Workers,detailed,**,**,**,**,NA,26.53,55170,2.2,19.81,22.14,26.4,31.22,36.01,41210,46050,54910,64940,74890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,**,**,**,**,NA,31.42,65360,3.1,20.43,22.27,25.24,43.53,48.09,42500,46320,52500,90550,100030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,280,12.4,0.137,1.96,NA,16.36,34030,5,12.42,13.27,14.98,18.64,23.06,25840,27600,31160,38760,47970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,12460,6.4,6.166,0.8,NA,19.7,40970,2.7,13.74,15.95,18.14,21.19,26.79,28580,33170,37720,44070,55730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,1200,16.7,0.593,1.03,NA,17.64,36700,5,13.09,13.8,14.98,18.2,28.78,27230,28710,31150,37860,59850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1580,7.8,0.782,0.8,NA,15.11,31420,1.9,12.29,12.89,14.47,16.94,19.05,25570,26810,30100,35240,39630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,900,0,0.444,1.4,NA,21.81,45370,*,18.7,18.89,21.81,22.96,25.2,38910,39300,45360,47760,52420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,2640,37.3,1.307,1.31,NA,22.56,46920,5.5,14.59,16.9,19.87,24.57,34.93,30350,35140,41320,51100,72660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,173210,1.5,85.708,0.93,NA,17.38,36140,1.3,12.24,13.06,15.78,18.92,25.39,25460,27170,32830,39350,52820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,1050,18.6,0.518,0.59,NA,31.75,66040,4.4,20.9,23.34,28.82,36.09,44.54,43470,48550,59940,75070,92650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,14350,5.5,7.1,1.03,NA,22.32,46430,2.2,14.64,16.77,20.67,27.36,31.73,30440,34880,42990,56900,65990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,6380,15.5,3.159,0.88,NA,15.03,31260,3.5,12.11,12.37,15.32,17.27,18.48,25190,25740,31860,35930,38440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,4550,7.4,2.249,0.82,NA,18.43,38330,1.1,13.84,15.81,18.05,20.78,23.87,28790,32890,37540,43220,49650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,19900,4.6,9.846,1.03,NA,17.22,35810,1.1,13.86,15.57,17.18,18.77,20.48,28820,32400,35720,39030,42600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,1420,27.8,0.7,0.67,NA,17.78,36990,4.1,13.97,15.55,17.59,20.32,22.84,29050,32330,36580,42280,47500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2019,"Cooks, All Other",detailed,**,**,**,**,NA,24.29,50530,7.4,16.25,19.3,23.26,29.05,32.41,33800,40130,48370,60430,67410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,9950,13.8,4.923,0.84,NA,15.95,33180,1.5,12.35,13.32,15.19,18.14,21.32,25690,27710,31600,37730,44350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,8820,7.3,4.365,0.99,NA,20.41,42450,4.1,12.43,13.94,18.59,24.43,30.38,25860,28990,38660,50820,63190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,50200,4.8,24.841,0.91,NA,14.99,31180,1.3,12.2,12.62,14.4,17.02,18.92,25370,26240,29960,35400,39350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,33380,3.4,16.515,0.94,NA,19.96,41520,3.3,12.2,12.85,15.98,25.75,33.23,25380,26720,33230,53560,69110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,3020,13.1,1.494,0.79,NA,14.35,29850,2,12.15,12.39,13.4,15.77,18.41,25270,25770,27870,32790,38290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,6380,13.4,3.159,0.97,NA,15.42,32070,3.7,12.06,12.28,13.22,17.97,21.76,25090,25540,27510,37390,45250,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,7580,11.2,3.752,1.07,NA,14.75,30690,1.6,12.13,12.43,14.37,16.87,18.58,25230,25860,29890,35090,38640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,6090,12.2,3.013,1.05,NA,15.52,32280,4.7,12.13,12.4,13.6,16.65,22.18,25230,25790,28280,34630,46130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,48270,2.1,23.883,0.79,NA,18.75,39010,2.8,12.68,14.32,17.09,20.52,27.08,26380,29790,35540,42690,56320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1430,8.1,0.705,0.67,NA,23.61,49120,2,16.19,19.2,22.89,27.35,32.94,33680,39930,47600,56880,68520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,1240,20.2,0.614,0.87,NA,27.81,57850,7.1,16.88,19.13,28.27,32.8,39.58,35110,39780,58810,68230,82330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,25160,3.5,12.447,0.85,NA,18.67,38830,4.8,12.57,14.09,16.82,20.32,25.4,26140,29310,34980,42270,52830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,9330,9.3,4.618,0.73,NA,15.28,31790,1.5,12.35,13.12,14.72,17.15,18.95,25690,27300,30610,35680,39410,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,540,20.1,0.265,0.49,NA,25.08,52170,9.2,15.94,17.6,24.72,32.41,36.97,33160,36600,51420,67410,76890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,9580,6,4.739,0.76,NA,19.31,40170,1.6,14.32,16.21,18.28,21.75,26.5,29780,33710,38030,45240,55110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**,**,**,**,NA,18.74,38980,7.4,12.41,14.84,17.24,19.12,24.46,25810,30870,35860,39760,50870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,630,28.1,0.313,0.97,NA,29.04,60410,11,14.98,25.03,29.92,35.01,39.07,31150,52060,62240,72830,81270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,120,48.6,0.057,0.59,NA,27.81,57840,4.6,15.95,22.68,29.99,33.35,37.42,33170,47180,62370,69360,77830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,47570,2.8,23.537,1.05,NA,20.05,41710,2.2,12.34,13.85,17.38,23.64,31.47,25670,28800,36140,49180,65450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,580,8.7,0.287,1.43,NA,28.14,58540,8.8,14.47,19.06,25.77,34.45,48.03,30090,39640,53600,71650,99900,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,2580,7.6,1.277,0.86,NA,24.75,51470,2.2,16.47,19.28,23.35,28.81,36.82,34260,40100,48570,59930,76590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,160,49.7,0.077,0.68,NA,21.83,45410,8.6,12.97,14.26,21.37,27.21,31.79,26970,29670,44460,56590,66130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,2560,14.8,1.266,0.88,NA,15.39,32010,2.5,12.2,12.96,14.49,16.52,19.14,25370,26960,30130,34360,39820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,3570,9.8,1.765,2.62,NA,20.92,43510,5.1,12.13,12.64,18.13,27.37,34.97,25240,26290,37710,56930,72740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,100,38.5,0.048,0.7,NA,17,35370,6.6,13.19,14.11,15.7,20.09,23.56,27430,29350,32660,41790,49000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,70,36.5,0.033,0.46,NA,21.47,44660,12.3,12.12,13.4,19.94,27.77,35.16,25220,27870,41480,57770,73140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,**,**,**,**,NA,13,27050,4.6,12.1,12.24,12.48,12.72,12.86,25170,25460,25950,26450,26750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2540,6.4,1.257,1.34,NA,15.26,31740,4.6,12.2,12.54,15.38,17.76,19.12,25380,26080,31980,36940,39770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,4610,11,2.28,0.99,NA,15.01,31220,2,12.31,12.81,14.05,15.93,19.03,25600,26650,29220,33120,39580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,50,46.9,0.024,0.46,NA,28.58,59460,14.1,13.61,17.51,24.58,32.26,57.96,28310,36410,51120,67100,120560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,160,20.6,0.079,0.72,NA,16.22,33740,3.1,12.03,13.6,16.37,18.26,20.12,25020,28280,34060,37980,41840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,**,**,**,**,NA,19.32,40180,6.8,15.56,16.43,17.86,19.56,23.26,32370,34180,37150,40690,48370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,100,29.5,0.048,0.21,NA,15.49,32230,5.8,12.02,12.02,15.03,18.2,20.51,24990,25010,31260,37860,42660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,100,44.8,0.047,0.27,NA,29.33,61020,4.3,19.26,25.31,29.76,34.66,38.38,40060,52640,61890,72100,79830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,**,**,**,**,NA,31.52,65550,9.5,17.85,24.44,31.48,39.47,46.27,37120,50840,65490,82090,96240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,6220,13.4,3.078,1.17,NA,21.81,45360,5.1,12.41,15.46,19.61,26.03,31.79,25810,32160,40790,54130,66120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,3520,13.8,1.74,2.29,NA,15.68,32610,4.8,12.43,13.05,14.53,18,21.27,25860,27140,30220,37430,44240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,110,40.5,0.053,0.65,NA,14.42,29990,10.1,12.02,12.02,14.04,15.98,18.61,24990,25010,29200,33230,38710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,1150,38.7,0.568,1.47,NA,26.94,56030,5.9,15.14,20.96,27.02,33.72,38.16,31500,43610,56200,70130,79380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,540,14.2,0.269,0.99,NA,15.81,32880,2.9,12.15,13.02,15.88,17.76,18.96,25270,27090,33030,36950,39440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,760,13.7,0.374,1.32,NA,18.44,38360,1.7,15.18,16.44,18.09,20.13,23.48,31580,34190,37630,41880,48830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,490,17,0.242,0.73,NA,20.92,43510,5,12.94,14.54,17.97,23.69,33.36,26920,30250,37370,49280,69380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,4020,16.4,1.991,0.52,NA,15.8,32860,1.9,12.35,13.56,15.95,17.91,19.18,25690,28200,33180,37250,39890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,6610,9.7,3.272,1.48,NA,29.08,60490,5,16.13,20.82,27.43,33.09,47.99,33550,43310,57050,68820,99830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,3910,8.5,1.937,0.79,NA,17.14,35660,1.5,12.42,13.56,16.22,18.75,23.82,25840,28210,33730,39010,49540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,810,23,0.403,0.55,NA,18.7,38890,3.5,14.39,16.16,17.98,20.19,25.54,29920,33600,37400,42000,53110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,1590,21.4,0.786,1.88,NA,15.44,32110,7.3,12.01,12.06,12.24,17.76,23.43,24970,25090,25450,36940,48730,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,189710,2.1,93.871,0.96,NA,25.46,52950,1.8,12.52,14.51,18.73,29.61,46.67,26050,30170,38960,61600,97060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,13540,5.8,6.699,0.84,NA,26.78,55700,3.1,15.68,18.41,23.68,30.43,39.69,32620,38290,49260,63300,82560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,3810,10.4,1.883,1.11,NA,45.33,94280,3.3,25.94,31.82,40.51,53.41,72.99,53950,66190,84260,111090,151810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,34610,7,17.126,0.7,NA,15.3,31830,1.1,12.22,12.85,14.34,16.79,19.94,25420,26740,29840,34910,41470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,480,11.1,0.235,1.62,NA,17.91,37250,13.2,12.23,12.6,14.52,19.71,29.95,25440,26200,30200,40990,62290,,
